sentence_index,section,onset,offset,word
951,6,351.83,355.13,第七个行星于是就是地球了
952,6,356.02,358.2,地球可不是一颗普通的行星
953,6,358.79,363.57,它上面有一百一十一个国王当然没有漏掉黑人国王
954,6,364.28,365.42,七千个地理学家
955,6,365.79,367.06,九十万个实业家
956,6,367.51,368.85,七百五十万个酒鬼
957,6,368.99,371.22,三亿一千一百万个爱虚荣的人
958,6,371.85,374.86,也就是说大约有二十亿的大人
959,6,375.88,389.58,为了使你们对地球的大小有一个概念我想要告诉你们在发明电之前在六个大洲上为了点路灯需要维持一支为数四十六万二千五百一十一人的真正大军
960,6,390.18,394.44,从稍远的地方看过去它给人以一种壮丽辉煌的印象
961,6,395.09,399.74,这支军队的行动就像歌剧院的芭蕾舞动作一样那么有条不紊
962,6,400.35,403.24,首先出现的是新西兰和澳大利亚的点灯人
963,6,403.96,406.46,点着了灯随后他们就去睡觉了
964,6,407.15,410.3,于是就轮到中国和西伯利亚的点灯人走上舞台
965,6,410.61,412.96,随后他们也藏到幕布后面去了
966,6,413.7,416.75,于是就又轮到俄罗斯和印度的点灯人了
967,6,417.48,419.36,然后就是非洲和欧洲的
968,6,419.92,421.25,接着是南美的
969,6,421.66,422.73,再就是北美的
970,6,423.24,425.69,他们从来也不会搞错他们上场的次序
971,6,426.08,426.82,真了不起
972,6,427.72,436.28,北极仅有一盏路灯南极也只有一盏唯独北极的点灯人和他南极的同行过着闲逸懒散的生活
973,6,436.85,438.67,他们每年只工作两次
974,6,439.59,443.56,当人们想要说得俏皮些的时候说话就可能会不大实在
975,6,444.3,447.87,在给你们讲点灯人的时候我就不那么忠实
976,6,448.3,452.22,很可能给不了解我们这星球的人们造成一个错误的概念
977,6,452.86,455.55,在地球上人们所占的位置非常小
978,6,456.14,465.22,如果住在地球上的二十亿居民全站着并且像开大会一样靠得紧些那么就可以从容地站在一个二十海里见方的广场上
979,6,465.6,470.16,也就是说可以把整个人类集中在太平洋中一个最小的岛屿上
980,6,470.9,473.76,当然大人们是不会相信你们的
981,6,474.4,476.05,他们自以为要占很大地方
982,6,476.47,479.47,他们把自己看得像猴面包树那样大得了不起
983,6,479.93,481.54,你们可以建议他们计算一下
984,6,482.04,485.75,这样会使他们很高兴因为他们非常喜欢数字
985,6,486.14,490.67,可是你们无需浪费时间去做这种乏味得连篇累牍的演算
986,6,491.07,491.91,这没有必要
987,6,492.43,493.93,你们可以完全相信我
988,6,494.81,497.16,小王子到了地球上感到非常奇怪
989,6,497.72,498.94,他一个人也没有看到
990,6,499.55,501.16,他正担心自己跑错了星球
991,6,501.71,505.1,这时在沙地上有一个月光色的圆环在蠕动
992,6,505.79,508.96,小王子毫无把握地随便说了声晚安
993,6,509.72,511.81,晚安蛇说道
994,6,512.76,515.96,我落在什么行星上小王子问道
995,6,516.44,520.22,在地球上在非洲蛇回答道
996,6,520.87,524.86,啊怎么难道说地球上没有人吗
997,6,525.61,526.93,这里是沙漠
998,6,527.37,528.7,沙漠中没有人
999,6,529.21,532.05,地球是很大的蛇说
1000,6,532.99,536.68,小王子坐在一块儿石头上抬眼望着天空说道
1001,6,537.61,544.24,我琢磨这些星星闪闪发亮是否为了让每个人将来有一天都能重新找到自己的星球
1002,6,544.79,546.28,看我那颗行星
1003,6,546.72,548.08,它恰好在我们头顶上
1004,6,548.84,551.36,可是它离我们好远哟
1005,6,552.07,554.1,它很美蛇说
1006,6,554.61,556.7,你到这里来干什么呢
1007,6,557.64,561.32,我和一朵花闹了别扭小王子说
1008,6,561.92,563.96,啊蛇说道
1009,6,564.97,567.26,于是他们都沉默下来
1010,6,568.27,572.36,人在什么地方小王子终于又开了腔
1011,6,572.77,575.36,在沙漠上真有点孤独
1012,6,576.47,581.02,到了有人的地方也一样孤独蛇说
1013,6,581.88,583.68,小王子长时间地看着蛇
1014,6,584.64,588.57,你是个奇怪的动物小王子终于说道
1015,6,589.36,591.33,细得像个手指头
1016,6,592.08,597.25,但我比一个国王的手指更有威力蛇说道
1017,6,597.97,599.06,小王子微笑着说
1018,6,599.84,601.02,你并不那么有威力
1019,6,601.45,602.51,你脚都没有
1020,6,602.89,604.64,你甚至都不能旅行
1021,6,605.5,612.35,我可以把你带到很远的地方去比一只船能去的地方还要远蛇说道
1022,6,612.98,616.35,蛇就盘结在小王子的脚腕子上像一只金镯子
1023,6,617.42,622.42,被我碰触的人我就把他送回老家去蛇还说
1024,6,623.09,627.66,可是你是纯洁的而且是从另一个星球上来的
1025,6,628.42,630.21,小王子什么也没有回答
1026,6,631.0,635.99,在这个花岗石的地球上你这么弱小我很可怜你
1027,6,636.66,641.01,如果你非常怀念你的星球那时我可以帮助你
1028,6,641.33,642.23,我可以
1029,6,642.86,646.03,啊我很明白你的意思小王子说
1030,6,646.78,650.5,但是你为什么说话总是像让人猜谜语似的
1031,6,651.24,655.25,这些谜语我都能解开的蛇说
1032,6,655.99,658.16,于是他们又都沉默起来
1033,6,659.1,661.98,小王子穿过沙漠他只见过一朵花
1034,6,662.51,664.44,一个有着三枚花瓣的花朵
1035,6,665.06,666.95,一朵很不起眼的小花
1036,6,667.84,669.51,你好小王子说
1037,6,670.35,671.86,你好花说
1038,6,672.88,676.74,人在什么地方小王子有礼貌地问道
1039,6,677.7,680.82,有一天花曾看见一只骆驼商队走过
1040,6,681.8,685.26,人吗我想大约有六七个人
1041,6,685.91,688.07,几年前我瞅见过他们
1042,6,688.65,691.73,可是从来不知道到什么地方去找他们
1043,6,692.38,693.8,风吹着他们到处跑
1044,6,694.28,695.07,他们没有根
1045,6,695.65,697.88,这对他们来说是很不方便的
1046,6,698.84,700.82,再见了小王子说
1047,6,701.32,703.06,再见花说
1048,6,703.94,706.32,之后小王子爬上一座高山
1049,6,706.95,710.8,过去他所见过的山就是那三座只有他膝盖那么高的火山
1050,6,711.52,714.86,并且他把那座熄灭了的火山就当作凳子
1051,6,715.61,723.08,小王子自言自语地说道从这么高的山上我一眼可以看到整个星球以及所有的人
1052,6,724.21,728.27,可是他所看到的只是一些非常锋利的悬崖峭壁
1053,6,729.07,732.09,你好小王子试探地问道
1054,6,732.96,733.66,你好
1055,6,734.23,734.85,你好
1056,6,735.43,738.18,你好回音在回答道
1057,6,738.97,742.07,你们是什么人小王子问
1058,6,742.92,744.5,你们是什么人
1059,6,745.11,746.67,你们是什么人
1060,6,747.22,751.58,你们是什么人回音又回答道
1061,6,752.51,754.4,请你们做我的朋友吧
1062,6,754.99,757.32,我很孤独他说
1063,6,758.18,759.21,我很孤独
1064,6,759.7,760.66,我很孤独
1065,6,761.13,764.91,我很孤独回音又回答着
1066,6,765.64,768.78,小王子想道这颗行星真奇怪
1067,6,769.23,773.23,它上面全是干巴巴的而且又尖利又咸涩
1068,6,773.66,775.2,人们一点儿想象力都没有
1069,6,775.67,777.61,他们只是重复别人对他们说的话
1070,6,778.2,780.63,在我的家乡我有一朵花
1071,6,781.27,782.88,她总是自己先说话
1072,7,0.0,3.99,在沙漠岩石雪地上行走了很长的时间以后
1073,7,4.63,6.84,小王子终于发现了一条大路
1074,7,7.56,10.17,所有的大路都是通往人住的地方的
1075,7,11.06,13.11,你们好小王子说
1076,7,13.92,15.92,这是一个玫瑰盛开的花园
1077,7,16.23,18.52,你好玫瑰花说道
1078,7,19.0,20.43,小王子瞅着这些花
1079,7,20.9,22.59,她们全都和他的那朵花一样
1080,7,23.27,26.53,你们是什么花小王子惊奇地问道
1081,7,27.25,30.39,我们是玫瑰花花儿们说道
1082,7,31.4,33.11,他感到自己非常不幸
1083,7,33.71,38.12,他的那朵花曾对他说她是整个宇宙中独一无二的一种花
1084,7,38.56,43.35,可是仅在这一座花园里就有五千朵完全一样的这种花朵
1085,7,44.19,50.58,小王子自言自语地说如果她看到这些她是一定会很恼火
1086,7,51.17,56.81,她会咳嗽得更厉害并且为避免让人耻笑她会佯装死去
1087,7,57.57,60.01,那么我还得装着去护理她
1088,7,60.46,66.05,因为如果不这样的话她为了使我难堪她可能会真的死去
1089,7,66.91,72.62,接着他又说道我还以为我有一朵独一无二的花呢
1090,7,73.35,75.45,我有的仅是一朵普通的花
1091,7,76.35,80.03,这朵花再加上三座只有我膝盖那么高的火山
1092,7,80.65,83.49,而且其中一座还可能是永远熄灭了的
1093,7,84.47,88.22,这一切不会使我成为一个了不起的王子
1094,7,88.83,91.72,于是他躺在草丛中哭泣起来
1095,7,92.69,95.04,就在这当儿跑来了一只狐狸
1096,7,96.23,98.31,你好狐狸说
1097,7,99.29,102.11,你好小王子很有礼貌地回答道
1098,7,102.77,105.03,他转过身来但什么也没有看到
1099,7,106.43,110.39,我在这儿在苹果树下那声音说
1100,7,111.16,113.41,你是谁小王子说
1101,7,114.23,115.02,你很漂亮
1102,7,116.11,119.46,我是一只狐狸狐狸说
1103,7,120.32,122.94,来和我一起玩儿吧小王子建议道
1104,7,123.71,125.7,我很苦恼
1105,7,126.54,129.07,我不能和你一起玩狐狸说
1106,7,130.14,132.16,我还没有被驯服呢
1107,7,132.97,136.35,啊真对不起小王子说
1108,7,136.77,141.1,思索了一会儿他又说道什么叫驯服呀
1109,7,141.88,144.62,你不是此地人狐狸说
1110,7,145.28,146.59,你来寻找什么
1111,7,147.54,149.85,我来找人小王子说
1112,7,150.53,152.1,什么叫驯服呢
1113,7,153.0,154.86,人狐狸说
1114,7,155.37,156.23,他们有枪
1115,7,156.71,157.56,他们还打猎
1116,7,158.02,158.8,这真碍事
1117,7,159.36,160.38,他们也养鸡
1118,7,160.95,163.29,这些是他们唯一的可取之处
1119,7,163.92,165.11,你是来寻找鸡的吗
1120,7,165.88,167.45,不小王子说
1121,7,168.17,169.32,我是来找朋友的
1122,7,169.98,171.34,什么叫驯服呢
1123,7,172.68,176.51,这是已经早就被人遗忘了的事情狐狸说
1124,7,177.28,179.98,它的意思就是建立联系
1125,7,180.8,181.59,建立联系
1126,7,182.19,184.49,一点不错狐狸说
1127,7,185.23,190.83,对我来说你还只是一个小男孩儿就像其他千万个小男孩儿一样
1128,7,191.39,194.23,我不需要你你也同样用不着我
1129,7,194.96,200.71,对你来说我也不过是一只狐狸和其他千万只狐狸一样
1130,7,201.67,206.6,但是如果你驯服了我我们就互相不可缺少了
1131,7,207.37,209.75,对我来说你就是世界上唯一的了
1132,7,210.35,212.95,我对你来说也是世界上唯一的了
1133,7,213.9,217.03,我有点儿明白了小王子说
1134,7,217.88,218.71,有一朵花
1135,7,219.51,221.61,我想她把我驯服了
1136,7,221.98,224.49,这是可能的狐狸说
1137,7,225.34,227.77,世界上什么样的事儿都可能看到
1138,7,228.45,232.11,啊这不是在地球上的事儿小王子说
1139,7,232.97,234.2,狐狸感到十分蹊跷
1140,7,234.89,236.37,在另一个星球上
1141,7,236.89,237.31,是的
1142,7,237.94,240.1,在那个星球上有猎人吗
1143,7,240.8,241.29,没有
1144,7,241.96,242.85,这很有意思
1145,7,243.25,244.85,那么有鸡吗
1146,7,245.55,246.11,没有
1147,7,247.06,250.85,没有十全十美的狐狸叹息的说道
1148,7,251.38,253.31,可是狐狸又把话题拉回来
1149,7,254.05,255.59,我的生活很单调
1150,7,256.22,256.98,我捕捉鸡
1151,7,257.45,258.84,而人又捕捉我
1152,7,259.34,260.8,所有的鸡全都一样
1153,7,261.04,262.63,所有的人也全都一样
1154,7,263.05,265.39,因此我感到有些厌烦了
1155,7,266.25,270.87,但是如果你要是驯服了我我的生活就一定会是欢快的
1156,7,271.48,273.68,我会辨认出一种与众不同的脚步声
1157,7,273.95,280.92,其他的脚步声会使我躲到地下去而你的脚步声就会像音乐一样让我从洞里走出来
1158,7,281.57,284.37,再说你看你看到那边的麦田没有
1159,7,284.94,285.81,我不吃面包
1160,7,286.27,288.19,麦子对我来说一点儿用也没有
1161,7,289.08,290.57,我对麦田无动于衷
1162,7,291.16,293.29,而这真使人扫兴
1163,7,294.09,296.21,但是你有着金黄色的头发
1164,7,296.76,300.37,那么一旦你驯服了我这就会十分美妙
1165,7,300.97,302.75,麦子是金黄色的
1166,7,303.19,304.6,它就会使我想起你
1167,7,305.19,308.51,而且我甚至会喜欢那风吹麦浪的声音
1168,7,309.74,313.06,狐狸沉默不语久久地看着小王子
1169,7,313.82,316.68,请你驯服我吧它说
1170,7,317.6,320.09,我是很愿意的小王子回答道
1171,7,320.74,321.95,可我的时间不多了
1172,7,322.5,323.71,我还要去寻找朋友
1173,7,324.26,325.73,还有许多事物要了解
1174,7,326.53,330.56,只有被驯服了的事物才会被了解狐狸说
1175,7,331.55,334.29,人不会再有时间去了解任何东西的
1176,7,334.86,337.72,他们总是到商人那里去购买现成的东西
1177,7,338.2,343.12,因为世界上还没有购买朋友的商店所以人也就没有朋友
1178,7,343.84,347.46,如果你想要一个朋友那就驯服我吧
1179,7,348.26,351.73,那么应当做些什么呢小王子说
1180,7,352.24,355.23,应当非常耐心狐狸回答道
1181,7,355.69,359.41,开始你就这样坐在草丛中坐得离我稍微远些
1182,7,359.95,361.08,我用眼角瞅着你
1183,7,361.42,362.31,你什么也不要说
1184,7,362.82,364.79,话语是误会的根源
1185,7,365.4,368.42,但是每天你坐得靠我更近些
1186,7,369.8,372.15,第二天小王子又来了
1187,7,372.83,376.18,最好还是在原来的那个时间来狐狸说道
1188,7,376.81,382.25,比如说你下午四点钟来那么从三点钟起我就开始感到幸福
1189,7,382.78,385.59,时间越接近我就越感到幸福
1190,7,386.07,388.74,到了四点钟的时候我就会坐立不安
1191,7,389.28,391.16,我就会发现幸福的代价
1192,7,392.01,397.79,但是如果你随便什么时候来我就不知道在什么时候该准备好我的心情
1193,7,398.19,399.72,应当有一定的仪式
1194,7,400.75,404.16,仪式是什么小王子问道
1195,7,404.67,408.79,这也是一种早已被人忘却了的事儿狐狸说
1196,7,409.53,415.11,它就是使某一天与其他日子不同使某一时刻与其他时刻不同
1197,7,415.64,418.54,比如说我的那些猎人就有一种仪式
1198,7,418.9,422.11,他们每星期四都和村子里的姑娘们跳舞
1199,7,422.63,425.12,于是星期四就是一个美好的日子
1200,7,425.75,427.58,我可以一直散步到葡萄园去
1201,7,428.03,433.72,如果猎人们什么时候都跳舞天天又全都一样那么我也就没有假日了
1202,7,434.58,437.04,就这样小王子驯服了狐狸
1203,7,437.68,442.19,当离别的时刻就快要来到时啊狐狸说
1204,7,442.93,444.21,我一定会哭的
1205,7,445.28,447.62,这是你的过错小王子说
1206,7,448.19,452.27,我本来并不想给你任何痛苦可你却要我驯服你
1207,7,452.89,455.05,是这样的狐狸说
1208,7,455.87,458.92,你可就要哭了小王子说
1209,7,459.53,461.48,当然啰狐狸说
1210,7,462.32,464.61,那么你什么好处也没得到
1211,7,465.46,470.34,由于麦子颜色的缘故我还是得到了好处狐狸说
1212,7,470.94,475.16,然后它又接着说再去看看那些玫瑰花吧
1213,7,475.62,480.61,你一定会明白你的那朵是世界上独一无二的玫瑰
1214,7,481.11,485.07,你回来和我告别时我再赠送给你一个秘密
1215,7,486.25,488.48,于是小王子又去看那些玫瑰
1216,7,489.63,491.97,你们一点儿也不像我的那朵玫瑰
1217,7,492.55,495.82,你们还什么都不是呢小王子对她们说
1218,7,496.56,497.75,没有人驯服过你们
1219,7,498.19,500.01,你们也没有驯服过任何人
1220,7,500.59,502.23,你们就像我的狐狸过去那样
1221,7,502.83,506.4,它那时只是和千万只别的狐狸一样的一只狐狸
1222,7,507.03,509.8,但是我现在已经把它当成了我的朋友
1223,7,510.37,513.45,于是它现在就是世界上独一无二的了
1224,7,514.53,517.49,这时那些玫瑰花显得十分难堪
1225,7,518.38,523.48,你们很美但你们是空虚的小王子继续说
1226,7,524.26,526.15,没有人能为你们去死
1227,7,527.0,531.87,当然我的那朵玫瑰花一个普通的过路人以为她和你们一样
1228,7,532.64,535.91,可是她单独一朵就比你们全体更重要
1229,7,536.59,537.91,因为她是我浇灌的
1230,7,538.45,540.52,因为她是我放在花罩中的
1231,7,541.15,543.4,因为她是我用屏风保护起来的
1232,7,544.01,549.86,因为她身上的毛虫除了留下两三只为了变蝴蝶而外是我除灭的
1233,7,550.38,556.33,因为我倾听过她的埋怨和自诩甚至有时我聆听着她的沉默
1234,7,557.11,559.49,因为她是我的玫瑰
1235,7,559.81,561.47,他又回到了狐狸身边
1236,7,562.39,564.7,再见了小王子说道
1237,7,565.49,567.4,再见狐狸说
1238,7,568.26,570.17,喏这就是我的秘密
1239,7,570.75,571.51,很简单
1240,7,572.29,574.63,只有用心才能看得清
1241,7,575.48,578.79,实质性的东西用眼睛是看不见的
1242,7,580.05,588.99,实质性的东西用眼睛是看不见的小王子重复着这句话以便能把它记在心间
1243,7,590.11,595.73,正因为你为你的玫瑰花费了时间这才使你的玫瑰变得如此重要
1244,7,596.85,604.03,正因为你为你的玫瑰花费了时间小王子又重复着要使自己记住这些
1245,7,605.19,608.66,人们已经忘记了这个道理狐狸说
1246,7,609.16,611.1,可是你不应该忘记它
1247,7,611.51,614.83,你现在要对你驯服过的一切负责到底
1248,7,615.5,617.03,你要对你的玫瑰负责
1249,7,618.01,625.12,我要对我的玫瑰负责小王子又重复着这样他能够记住
1250,7,626.06,627.98,你好小王子说道
1251,7,628.72,630.91,你好扳道工说道
1252,7,631.72,634.48,你在这里做什么小王子问
1253,7,635.15,640.23,我一包包地分选旅客按每千人一包扳道工说
1254,7,640.6,642.99,我打发这些运载旅客的列车
1255,7,643.31,646.03,一会儿发往右方一会儿发往左方
1256,7,646.98,653.05,这时一列灯火明亮的快车雷鸣般地响着把扳道房震得颤颤悠悠
1257,7,653.98,656.35,他们真匆忙呀小王子说
1258,7,656.9,658.13,他们要寻找什么
1259,7,658.64,662.34,开机车的人自己也不知道扳道工说道
1260,7,663.1,668.35,于是第二列灯火通明的快车又朝着相反的方向轰隆轰隆地开过去
1261,7,669.13,672.28,他们怎么又回来了呢小王子问道
1262,7,673.05,675.81,他们不是原来那些人了扳道工说
1263,7,676.48,678.2,这是一次对开列车
1264,7,679.05,681.82,他们不满意他们原来所住的地方吗
1265,7,682.28,687.05,人们是从来也不会满意自己所在的地方的扳道工说
1266,7,687.51,691.21,此时第三趟灯火明亮的快车又隆隆而过
1267,7,692.08,696.39,他们是在追随第一批旅客吗小王子问道
1268,7,697.07,699.42,他们什么也不追随扳道工说
1269,7,700.13,703.23,他们在里面睡觉或是在打哈欠
1270,7,703.76,707.07,只有孩子们把鼻子贴在玻璃窗上往外看
1271,7,708.12,712.62,只有孩子知道他们自己在寻找什么小王子说
1272,7,713.5,716.08,他们为一个布娃娃花费不少时间
1273,7,716.53,718.89,这个布娃娃就成了很重要的东西
1274,7,719.31,723.1,如果有人夺走了他们的布娃娃他们就哭泣
1275,7,723.91,726.63,他们真幸运扳道工说
1276,8,0.0,1.66,你好小王子说
1277,8,2.32,4.07,你好商人说道
1278,8,4.93,7.9,这是一位贩卖能够止渴的精致药丸的商人
1279,8,8.47,10.79,每周吞服一丸就不会感觉口渴
1280,8,11.84,14.55,你为什么卖这玩意儿小王子说
1281,8,15.6,18.74,这就大大地节约了时间商人说
1282,8,19.3,20.34,专家们计算过
1283,8,20.85,23.39,这样每周可以节约五十三分钟
1284,8,23.96,26.78,那么用这五十三分钟做什么用
1285,8,27.65,28.95,随便怎么用都行
1286,8,30.09,38.02,小王子自言自语地说我如果有五十三分钟可支配我就悠哉悠哉地向水泉走去
1287,8,38.97,41.72,这是我在沙漠上出了事故的第八天
1288,8,42.7,46.82,我听着有关这个商人的故事喝完了我所备用的最后一滴水
1289,8,48.18,52.36,啊我对小王子说你回忆的这些故事真美
1290,8,53.18,55.58,可是我还没有修好我的飞机
1291,8,56.19,56.98,我没有喝的了
1292,8,57.67,62.41,假如我能悠哉悠哉地走到水泉边去我一定也会很高兴的
1293,8,63.49,66.52,小王子对我说我的朋友狐狸
1294,8,67.46,69.72,我的小家伙现在还说什么狐狸
1295,8,70.51,71.11,为什么
1296,8,72.07,74.56,因为我就要渴死了
1297,8,75.66,76.75,他不理解我的思路
1298,8,77.47,81.93,他回答我道即使快要死了有过一个朋友也好么
1299,8,82.62,85.48,我就为我有过一个狐狸朋友而感到高兴
1300,8,86.71,89.47,他不顾危险我自己思量着
1301,8,90.22,91.48,他从来不知道饥渴
1302,8,92.09,93.94,只要有点儿阳光他就满足了
1303,8,94.8,96.76,他看着我答复着我的思想
1304,8,97.69,98.58,我也渴了
1305,8,99.3,101.07,我们去找一口井吧
1306,8,102.26,103.4,我显出厌烦的样子
1307,8,103.97,108.16,在茫茫的大沙漠上盲目地去找水井真荒唐
1308,8,109.18,111.63,然而我们还是开始去寻找了
1309,8,112.89,116.45,当我们默默地走了好几个小时以后天黑了下来
1310,8,117.24,119.1,星星开始发出光亮
1311,8,120.15,124.89,由于渴我有点儿发烧我看着这些星星像是在做梦一样
1312,8,125.67,128.48,小王子的话在我的脑海中跳来跳去
1313,8,129.71,131.5,你也渴吗我问他
1314,8,132.11,133.32,他却不回答我的问题
1315,8,133.84,137.68,只是对我说水对心也是有益处的
1316,8,138.76,140.19,我不懂他的话是什么意思
1317,8,140.87,142.04,可我也不做声
1318,8,142.87,144.37,我知道不应该去问他
1319,8,145.19,145.75,他累了
1320,8,146.55,147.25,他坐下来
1321,8,147.83,148.86,我在他身旁坐下
1322,8,149.57,150.98,沉默了一会儿他又说道
1323,8,151.69,156.33,星星是很美的因为有一朵人们看不到的花
1324,8,157.28,158.86,我回答道当然
1325,8,159.48,162.93,而我默默地看着月光下沙漠的褶皱
1326,8,163.84,167.22,沙漠是美的他又说道
1327,8,168.06,168.79,确实如此
1328,8,169.31,170.43,我一直很喜欢沙漠
1329,8,170.97,171.93,坐在一个沙丘上
1330,8,172.34,174.07,什么也看不见听不见
1331,8,174.96,178.51,但是却有一种说不出的东西在默默地放着光芒
1332,8,179.89,184.6,使沙漠更加美丽的就是在某个角落里藏着一口井
1333,8,185.73,189.39,我很惊讶突然明白了为什么沙漠放着光芒
1334,8,190.24,197.03,当我还是一个小孩子的时候我住在一座古老的房子里而且传说这个房子里埋藏着一个宝贝
1335,8,197.8,200.83,当然从来没有任何人能发现这个宝贝
1336,8,201.58,204.07,可能甚至也没有人去寻找过
1337,8,204.77,208.55,但是这个宝贝使整个房子着了魔似的
1338,8,209.55,212.67,我家的房子在它的心灵深处隐藏着一个秘密
1339,8,213.49,215.44,是的我对小王子说道
1340,8,216.03,220.7,无论是房子星星或是沙漠使它们美丽的东西是看不见的
1341,8,221.52,225.97,我真高兴你和我的狐狸的看法一样小王子说
1342,8,227.06,228.07,小王子睡觉了
1343,8,228.86,232.12,我就把他抱在怀里又重新上路了
1344,8,232.98,233.59,我很激动
1345,8,234.21,235.94,就好像抱着一个脆弱的宝贝
1346,8,236.55,238.97,就好像在地球上没有比这更脆弱的了
1347,8,239.55,245.9,我借着月光看着这惨白的面额这双紧闭的眼睛这随风飘动的缕缕头发
1348,8,246.74,251.53,这时我对自己说道我所看到的仅仅是外表
1349,8,252.11,253.84,最重要的是看不见的
1350,8,255.03,270.86,由于看到他稍稍张开的嘴唇露出一丝微笑我又自言自语地说道在这个熟睡了的小王子身上使我非常感动的是他对他那朵花的忠诚是在他心中闪烁的那朵玫瑰花的形象
1351,8,272.08,278.61,这朵玫瑰花即使在小王子睡着了的时候也像一盏灯的火焰一样在他身上闪耀着光辉
1352,8,279.93,282.55,这时我就感觉到他更加脆弱
1353,8,283.12,283.99,应该保护灯焰
1354,8,284.83,286.46,一阵风就可能把它吹灭
1355,8,287.51,292.24,于是就这样走着我在黎明时发现了水井
1356,8,293.23,298.99,那些人们他们往快车里拥挤但是他们却不知道要寻找什么
1357,8,299.73,302.87,于是他们就忙忙碌碌来回转圈子
1358,8,303.93,306.22,他接着又说这没有必要
1359,8,306.83,310.21,我们终于找到的这口井不同于撒哈拉的那些井
1360,8,310.8,313.04,撒哈拉的井只是沙漠中挖的洞
1361,8,313.65,316.21,这口井则很像村子中的井
1362,8,317.0,319.77,可是那里又没有任何村庄
1363,8,320.3,321.7,我还以为是在做梦呢
1364,8,322.91,324.92,真怪我对小王子说
1365,8,325.59,329.28,一切都是现成的辘轳水桶绳子
1366,8,330.26,333.02,他笑了拿着绳子转动着辘轳
1367,8,333.52,338.43,辘轳就像是一个长期没有风来吹动的旧风标一样吱吱作响
1368,8,339.33,341.19,你听小王子说
1369,8,341.77,343.06,我们唤醒了这口井
1370,8,343.47,345.02,它现在唱起歌来了
1371,8,345.81,346.88,我不愿让他费劲
1372,8,347.67,349.58,让我来干吧我对他说
1373,8,350.08,351.47,这活儿对你太重了
1374,8,352.04,353.98,我慢慢地把水桶提到井栏上
1375,8,354.77,356.1,我把它稳稳地放在那里
1376,8,356.8,358.8,我的耳朵里还响着辘轳的歌声
1377,8,359.63,363.68,依然还在晃荡的水面上我看见太阳的影子在跳动
1378,8,364.5,367.1,我正需要喝这种水小王子说
1379,8,367.47,368.34,给我喝点儿
1380,8,369.34,372.37,这时我才明白了他所寻找的是什么
1381,8,373.16,374.73,我把水桶提到他的嘴边
1382,8,375.27,376.39,他闭着眼睛喝水
1383,8,376.75,378.71,就像节日一般舒适愉快
1384,8,379.78,381.86,这水远不只是一种饮料
1385,8,382.55,384.73,它是披星戴月走了许多路才找到的
1386,8,385.5,388.72,是在辘轳的歌声中经过我双臂的努力得来的
1387,8,389.55,391.63,它像是一件礼品慰藉着心田
1388,8,392.36,402.71,在我小的时候圣诞树的灯光午夜的弥撒的音乐甜蜜的微笑这一切都使圣诞节时我收到的礼品辉映着幸福的光彩
1389,8,403.09,408.38,你这里的人在同一个花园中种植着五千朵玫瑰小王子说
1390,8,408.85,412.96,可是他们却不能从中找到自己所要寻找的东西
1391,8,413.98,415.92,他们是找不到的我回答道
1392,8,416.58,423.48,然而他们所寻找的东西却是可以从一朵玫瑰花或一点儿水中找到的
1393,8,424.22,426.31,一点儿不错我回答道
1394,8,427.02,428.09,小王子又加了一句
1395,8,428.99,431.18,眼睛是什么也看不见的
1396,8,431.74,433.59,应该用心去寻找
1397,8,434.82,435.5,我喝了水
1398,8,435.92,437.4,我痛快地呼吸着空气
1399,8,438.06,440.39,沙漠在晨曦中泛出蜂蜜的光泽
1400,8,440.95,443.33,这蜂蜜般的光泽也使我感到幸福
1401,8,444.41,446.15,为什么我要难过
1402,8,447.23,453.77,小王子又重新在我的身边坐下他温柔地对我说你应该实践你的诺言
1403,8,454.88,455.45,什么诺言
1404,8,456.1,458.64,你知道给我的小羊一个嘴套子
1405,8,459.29,460.67,我要对我的花负责的呀
1406,8,461.9,463.7,我从口袋中拿出我的画稿
1407,8,464.45,469.15,小王子瞅见了笑着说你画的猴面包树有点儿像白菜
1408,8,469.66,473.03,啊我还为我画的猴面包树感到骄傲呢
1409,8,473.63,479.71,你画的狐狸它那双耳朵有点像犄角而且又太长了
1410,8,480.71,482.52,这时他又笑了
1411,8,483.27,486.23,小家伙你太不公正了我说
1412,8,486.88,490.65,我过去只会画开着肚皮和闭着肚皮的巨蟒
1413,8,491.41,493.95,啊这就行了他说
1414,8,494.5,495.96,孩子们认得出来
1415,8,497.03,499.11,我就用铅笔勾画了一个嘴套
1416,8,499.91,502.76,当我把它递给小王子时我心里很难受
1417,8,503.87,507.39,你的打算我一点也不知道我说
1418,8,508.15,509.62,但是他不回答我
1419,8,510.15,515.83,他对我说你知道我落在地球上到明天就一周年了
1420,8,516.97,519.97,接着沉默了一会儿他又说道
1421,8,520.9,522.02,我就落在这附近
1422,8,522.95,524.84,此时他的面颊绯红
1423,8,525.64,529.04,我不知为什么又感到一阵莫名其妙的心酸
1424,8,530.23,532.09,这时我产生了一个问题
1425,8,533.23,542.03,一星期以前我认识你的那天早上你单独一个人在这旷无人烟的地方走着这么说这并不是偶然的了
1426,8,542.95,544.93,你是要回到你降落的地方去是吗
1427,8,545.37,547.05,小王子的脸又红了
