,word,lemma,onset,offset,section,sentence_index
9010,in,in,389.881,390.021,6,975
9011,telling,telling,390.021,390.381,6,975
9012,you,you,390.381,390.521,6,975
9013,about,about,390.521,390.801,6,975
9014,the,the,390.801,390.911,6,975
9015,lamplighters,lamplighters,390.911,391.79,6,975
9016,i,i,392.294,392.379,6,976
9017,run,run,392.379,392.699,6,976
9018,the,the,392.699,392.849,6,976
9019,risk,risk,392.849,393.179,6,976
9020,of,of,393.179,393.319,6,976
9021,giving,giving,393.319,393.619,6,976
9022,a,a,393.619,393.699,6,976
9023,false,fasle,393.699,394.189,6,976
9024,idea,idea,394.189,394.639,6,976
9025,of,of,394.639,394.759,6,976
9026,our,our,394.759,394.929,6,976
9027,planet,planet,394.929,395.469,6,976
9028,to,to,395.469,395.609,6,976
9029,those,those,395.609,395.919,6,976
9030,who,who,395.919,395.999,6,976
9031,don't,do,395.999,396.249,6,976
9032,know,know,396.279,396.489,6,976
9033,it,it,396.489,396.728,6,976
9034,men,men,397.386,398.031,6,977
9035,take,take,398.031,398.341,6,977
9036,up,up,398.341,398.511,6,977
9037,very,very,398.511,398.841,6,977
9038,little,little,398.841,399.071,6,977
9039,space,space,399.071,399.561,6,977
9040,on,on,399.561,399.681,6,977
9041,the,the,399.681,399.851,6,977
9042,earth,earth,399.851,400.165,6,977
9043,if,if,401.043,401.198,6,978
9044,the,the,401.198,401.318,6,978
9045,two,two,401.318,401.61800000000005,6,978
9046,billion,billion,401.61800000000005,401.9980000000001,6,978
9047,people,people,401.9980000000001,402.408,6,978
9048,who,who,402.408,402.528,6,978
9049,inhabit,inhabit,402.528,402.978,6,978
9050,the,the,402.978,403.17800000000005,6,978
9051,earth,earth,403.17800000000005,403.4380000000001,6,978
9052,were,were,403.4380000000001,403.568,6,978
9053,to,to,403.568,403.6880000000001,6,978
9054,stand,stand,403.6880000000001,404.11800000000005,6,978
9055,upright,upright,404.11800000000005,404.698,6,978
9056,and,and,404.698,404.828,6,978
9057,squash,squash,404.828,405.278,6,978
9058,together,together,405.278,405.67800000000005,6,978
9059,a,a,405.67800000000005,405.768,6,978
9060,little,little,405.768,406.218,6,978
9061,like,like,406.218,406.5580000000001,6,978
9062,for,for,406.5580000000001,406.6880000000001,6,978
9063,a,a,406.6880000000001,406.718,6,978
9064,meeting,meeting,406.718,407.225,6,978
9065,they,they,407.794,407.909,6,978
9066,would,would,407.909,408.169,6,978
9067,easily,easily,408.169,408.679,6,978
9068,fit,fit,408.679,409.019,6,978
9069,on,on,409.019,409.229,6,978
9070,one,one,409.229,409.589,6,978
9071,public,public,409.589,410.099,6,978
9072,square,square,410.099,410.539,6,978
9073,twenty,twenty,410.539,410.979,6,978
9074,miles,miles,410.979,411.399,6,978
9075,long,long,411.399,411.689,6,978
9076,and,and,411.689,411.939,6,978
9077,twenty,twenty,411.939,412.269,6,978
9078,miles,miles,412.269,412.699,6,978
9079,wide,wide,412.699,413.0580000000001,6,978
9080,all,all,413.537,414.112,6,979
9081,humanity,humanity,414.112,414.882,6,979
9082,could,could,414.882,415.082,6,979
9083,be,be,415.082,415.182,6,979
9084,piled,piled,415.182,415.692,6,979
9085,up,up,415.692,415.922,6,979
9086,on,on,415.922,416.022,6,979
9087,the,the,416.022,416.122,6,979
9088,smallest,smallest,416.122,416.832,6,979
9089,pacific,pacific,416.832,417.632,6,979
9090,islet,islet,417.632,417.97,6,979
9091,the,the,418.578,418.913,6,980
9092,grownups,grownups,418.913,419.393,6,980
9093,of,of,419.393,419.49300000000005,6,980
9094,course,course,419.49300000000005,419.823,6,980
9095,won't,will,419.823,419.983,6,980
9096,believe,believe,420.013,420.353,6,980
9097,you,you,420.353,420.577,6,980
9098,they,they,421.036,421.211,6,981
9099,picture,picture,421.211,421.551,6,981
9100,themselves,themselves,421.551,422.111,6,981
9101,as,as,422.111,422.261,6,981
9102,taking,taking,422.261,422.591,6,981
9103,up,up,422.591,422.791,6,981
9104,a,a,422.791,422.821,6,981
9105,lot,lot,422.821,423.141,6,981
9106,of,of,423.141,423.241,6,981
9107,space,space,423.241,423.771,6,981
9108,they,they,423.97,424.425,6,982
9109,think,think,424.425,424.765,6,982
9110,themselves,themselves,424.765,425.325,6,982
9111,as,as,425.325,425.445,6,982
9112,important,important,425.445,426.005,6,982
9113,as,as,426.005,426.135,6,982
9114,the,the,426.135,426.205,6,982
9115,baobabs,baobabs,426.205,426.939,6,982
9116,therefore,therefore,427.602,428.137,6,983
9117,you,you,428.137,428.287,6,983
9118,should,should,428.287,428.457,6,983
9119,advise,advise,428.457,428.887,6,983
9120,them,them,428.887,428.997,6,983
9121,to,to,428.997,429.117,6,983
9122,do,do,429.117,429.267,6,983
9123,the,the,429.267,429.377,6,983
9124,math,math,429.377,429.747,6,983
9125,they,they,430.146,430.351,6,984
9126,adore,adore,430.351,430.711,6,984
9127,numbers,numbers,430.711,431.091,6,984
9128,and,and,431.091,431.281,6,984
9129,that,that,431.281,431.371,6,984
9130,will,will,431.371,431.511,6,984
9131,please,please,431.511,431.911,6,984
9132,them,them,431.911,432.141,6,984
9133,but,but,432.435,432.72,6,985
9134,don't,do,432.72,432.88,6,985
9135,waste,waste,432.91,433.2,6,985
9136,your,your,433.2,433.29,6,985
9137,time,time,433.29,433.59,6,985
9138,on,on,433.59,433.73,6,985
9139,this,this,433.73,433.97,6,985
9140,chore,chore,433.97,434.43,6,985
9141,there's,there,434.43,434.57,6,986
9142,no,no,434.62,434.78,6,986
9143,point,point,434.78,435.35,6,986
9144,you,you,435.35,435.53,6,987
9145,trust,trust,435.53,435.89,6,987
9146,me,me,435.89,436.088,6,987
9147,the,the,437.605,437.67,6,988
9148,little,little,437.67,437.99,6,988
9149,prince,prince,437.99,438.54,6,988
9150,having,having,438.54,438.84,6,988
9151,arrived,arrived,438.84,439.27,6,988
9152,on,on,439.27,439.43,6,988
9153,earth,earth,439.43,439.8,6,988
9154,was,was,439.8,439.99,6,989
9155,very,very,439.99,440.25,6,989
9156,surprised,surprised,440.25,440.81,6,989
9157,not,not,440.81,440.95,6,989
9158,to,to,440.95,441.04,6,989
9159,see,see,441.04,441.2,6,989
9160,anyone,anyone,441.2,441.644,6,989
9161,he,he,442.098,442.533,6,990
9162,had,had,442.533,442.693,6,990
9163,already,already,442.693,443.073,6,990
9164,started,started,443.073,443.533,6,990
9165,to,to,443.533,443.643,6,990
9166,worry,worry,443.643,444.003,6,990
9167,that,that,444.003,444.103,6,990
9168,he'd,he,444.103,444.1830000000001,6,990
9169,got,got,444.263,444.473,6,990
9170,the,the,444.473,444.593,6,990
9171,wrong,wrong,444.593,444.853,6,990
9172,planet,planet,444.853,445.753,6,990
9173,when,when,445.753,445.973,6,991
9174,a,a,445.973,446.073,6,991
9175,moon,moon,446.073,446.55300000000005,6,991
9176,coloured,colored,446.55300000000005,446.953,6,991
9177,coil,coil,446.953,447.49300000000005,6,991
9178,stirred,stirred,447.49300000000005,447.963,6,991
9179,in,in,447.963,448.043,6,991
9180,the,the,448.043,448.1230000000001,6,991
9181,sand,sand,448.1230000000001,448.66,6,991
9182,good,good,449.528,449.673,6,992
9183,evening,evening,449.673,450.093,6,992
9184,said,said,450.398,450.582,6,992
9185,the,the,450.582,450.692,6,992
9186,little,little,450.692,450.99300000000005,6,992
9187,prince,prince,450.99300000000005,451.36300000000006,6,992
9188,courteously,courteously,451.36300000000006,452.102,6,992
9189,good,good,452.8,453.005,6,993
9190,evening,evening,453.005,453.555,6,993
9191,said,said,453.555,453.995,6,993
9192,the,the,453.995,454.085,6,993
9193,snake,snake,454.085,454.555,6,993
9194,on,on,455.627,455.772,6,994
9195,what,what,455.772,455.932,6,994
9196,planet,planet,455.932,456.342,6,994
9197,have,have,456.342,456.472,6,994
9198,i,i,456.472,456.582,6,994
9199,come,come,456.582,456.832,6,994
9200,down,down,456.832,457.122,6,994
9201,on,on,457.122,457.387,6,994
9202,asked,asked,457.706,457.961,6,994
9203,the,the,457.961,458.041,6,994
9204,little,little,458.041,458.301,6,994
9205,prince,prince,458.301,458.791,6,994
9206,onto,onto,459.474,459.829,6,995
9207,earth,earth,459.829,460.289,6,995
9208,in,in,460.508,460.633,6,995
9209,africa,africa,460.633,461.2480000000001,6,995
9210,the,the,461.582,461.647,6,995
9211,snake,snake,461.647,462.027,6,995
9212,answered,answered,462.027,462.522,6,995
9213,oh,oh,462.761,463.521,6,996
9214,so,so,464.045,464.19,6,996
9215,there's,there,464.19,464.42,6,996
9216,no,no,464.47,464.69,6,996
9217,one,one,464.69,464.83,6,996
9218,on,on,464.83,464.98,6,996
9219,earth,earth,464.98,465.41,6,996
9220,this,this,466.128,466.473,6,997
9221,is,is,466.473,466.653,6,997
9222,the,the,466.653,466.763,6,997
9223,desert,desert,466.763,467.382,6,997
9224,there,there,467.682,467.897,6,998
9225,is,is,467.897,468.047,6,998
9226,no,no,468.047,468.277,6,998
9227,one,one,468.277,468.457,6,998
9228,in,in,468.457,468.577,6,998
9229,the,the,468.577,468.667,6,998
9230,deserts,deserts,468.667,469.331,6,998
9231,the,the,469.561,469.706,6,999
9232,earth,earth,469.706,470.046,6,999
9233,is,is,470.046,470.186,6,999
9234,large,large,470.186,470.896,6,999
9235,said,said,470.896,471.186,6,999
9236,the,the,471.186,471.266,6,999
9237,snake,snake,471.266,471.705,6,999
9238,the,the,472.573,473.008,6,1000
9239,little,little,473.008,473.2480000000001,6,1000
9240,prince,prince,473.2480000000001,473.628,6,1000
9241,sat,sat,473.628,473.918,6,1000
9242,down,down,473.918,474.128,6,1000
9243,on,on,474.128,474.258,6,1000
9244,a,a,474.258,474.3080000000001,6,1000
9245,stone,stone,474.3080000000001,474.768,6,1000
9246,and,and,474.768,474.92800000000005,6,1000
9247,raised,raised,474.92800000000005,475.358,6,1000
9248,his,his,475.358,475.588,6,1000
9249,eyes,eyes,475.588,476.028,6,1000
9250,toward,toward,476.028,476.228,6,1000
9251,the,the,476.228,476.328,6,1000
9252,sky,sky,476.328,476.817,6,1000
9253,i,i,477.814,477.889,6,1001
9254,wonder,wonder,477.889,478.504,6,1001
9255,he,he,478.744,478.859,6,1001
9256,said,said,478.859,479.259,6,1001
9257,if,if,479.453,479.848,6,1001
9258,the,the,479.848,479.92800000000005,6,1001
9259,stars,stars,479.92800000000005,480.478,6,1001
9260,are,are,480.478,480.588,6,1001
9261,lit,lit,480.588,480.898,6,1001
9262,so,so,480.898,481.098,6,1001
9263,that,that,481.098,481.338,6,1001
9264,each,each,481.338,481.5580000000001,6,1001
9265,of,of,481.5580000000001,481.638,6,1001
9266,us,us,481.638,481.818,6,1001
9267,can,can,481.818,482.088,6,1001
9268,one,one,482.088,482.378,6,1001
9269,day,day,482.378,482.578,6,1001
9270,find,find,482.578,482.9380000000001,6,1001
9271,his,his,482.9380000000001,483.138,6,1001
9272,own,own,483.138,483.328,6,1001
9273,again,again,483.328,483.757,6,1001
9274,look,look,484.206,484.611,6,1002
9275,at,at,484.611,484.691,6,1002
9276,my,my,484.691,484.851,6,1002
9277,planet,planet,484.851,485.43,6,1002
9278,it's,it,485.854,486.009,6,1003
9279,right,right,486.089,486.349,6,1003
9280,there,there,486.349,486.669,6,1003
9281,above,above,486.669,486.969,6,1003
9282,us,us,486.969,487.273,6,1003
9283,but,but,487.578,487.693,6,1004
9284,it's,it,487.693,487.843,6,1004
9285,so,so,488.013,488.133,6,1004
9286,far,far,488.133,488.49300000000005,6,1004
9287,away,away,488.49300000000005,488.982,6,1004
9288,it,it,489.85,490.005,6,1005
9289,is,is,490.005,490.185,6,1005
9290,beautiful,beautiful,490.185,490.705,6,1005
9291,said,said,491.059,491.254,6,1005
9292,the,the,491.254,491.334,6,1005
9293,snake,snake,491.334,491.789,6,1005
9294,what,what,492.158,492.6230000000001,6,1006
9295,has,has,492.6230000000001,492.833,6,1006
9296,brought,brought,492.833,493.143,6,1006
9297,you,you,493.143,493.253,6,1006
9298,here,here,493.253,493.627,6,1006
9299,i've,i,494.605,494.65,6,1007
9300,been,been,494.78,494.89,6,1007
9301,having,having,494.89,495.24,6,1007
9302,some,some,495.24,495.52,6,1007
9303,trouble,trouble,495.52,495.85,6,1007
9304,with,with,495.85,496.01,6,1007
9305,a,a,496.01,496.04,6,1007
9306,flower,flower,496.04,496.565,6,1007
9307,said,said,496.799,496.994,6,1007
9308,the,the,496.994,497.074,6,1007
9309,little,little,497.074,497.334,6,1007
9310,prince,prince,497.334,497.814,6,1007
9311,ah,ah,498.472,499.172,6,1008
9312,said,said,499.371,499.606,6,1008
9313,the,the,499.606,499.686,6,1008
9314,snake,snake,499.686,500.166,6,1008
9315,and,and,500.715,500.88,6,1009
9316,they,they,500.88,500.98,6,1009
9317,were,were,500.98,501.08,6,1009
9318,silent,silent,501.08,501.68,6,1009
9319,where,where,503.176,503.291,6,1010
9320,are,are,503.291,503.411,6,1010
9321,the,the,503.411,503.531,6,1010
9322,men,men,503.531,503.976,6,1010
9323,asked,asked,504.32,504.615,6,1010
9324,the,the,504.615,504.695,6,1010
9325,little,little,504.695,504.925,6,1010
9326,prince,prince,504.925,505.305,6,1010
9327,at,at,505.305,505.425,6,1010
9328,last,last,505.425,505.845,6,1010
9329,it's,it,506.094,506.479,6,1011
9330,a,a,506.519,506.589,6,1011
9331,bit,bit,506.589,506.879,6,1011
9332,lonely,lonely,506.879,507.269,6,1011
9333,in,in,507.269,507.469,6,1011
9334,the,the,507.469,507.539,6,1011
9335,desert,desert,507.539,508.088,6,1011
9336,it,it,509.046,509.171,6,1012
9337,is,is,509.171,509.391,6,1012
9338,also,also,509.391,509.851,6,1012
9339,lonely,lonely,509.851,510.331,6,1012
9340,amongst,amongst,510.331,510.781,6,1012
9341,men,men,510.781,511.121,6,1012
9342,the,the,511.355,511.42,6,1012
9343,snake,snake,511.42,511.8,6,1012
9344,said,said,511.8,512.145,6,1012
9345,the,the,513.2819999999999,513.4069999999999,6,1013
9346,little,little,513.4069999999999,513.627,6,1013
9347,prince,prince,513.627,514.107,6,1013
9348,gazed,gazed,514.107,514.457,6,1013
9349,at,at,514.457,514.557,6,1013
9350,him,him,514.557,514.737,6,1013
9351,for,for,514.737,515.067,6,1013
9352,a,a,515.067,515.097,6,1013
9353,long,long,515.097,515.2869999999999,6,1013
9354,time,time,515.2869999999999,515.757,6,1013
9355,you're,you,516.61,516.725,6,1014
9356,a,a,516.785,516.815,6,1014
9357,funny,funny,516.815,517.265,6,1014
9358,animal,animal,517.265,517.76,6,1014
9359,he,he,518.034,518.119,6,1014
9360,said,said,518.119,518.369,6,1014
9361,finally,finally,518.369,518.9490000000001,6,1014
9362,as,as,519.273,519.668,6,1015
9363,thin,thin,519.668,520.048,6,1015
9364,as,as,520.048,520.248,6,1015
9365,a,a,520.248,520.298,6,1015
9366,finger,finger,520.298,520.928,6,1015
9367,but,but,521.386,521.681,6,1016
9368,i,i,521.681,521.731,6,1016
9369,am,am,521.731,522.011,6,1016
9370,more,more,522.011,522.271,6,1016
9371,powerful,powerful,522.271,522.971,6,1016
9372,than,than,522.971,523.091,6,1016
9373,the,the,523.091,523.231,6,1016
9374,finger,finger,523.231,523.821,6,1016
9375,of,of,523.821,523.911,6,1016
9376,a,a,523.911,523.981,6,1016
9377,king,king,523.981,524.491,6,1016
9378,said,said,524.755,524.93,6,1016
9379,the,the,524.93,525.02,6,1016
9380,snake,snake,525.02,525.46,6,1016
9381,the,the,526.148,526.2130000000001,6,1017
9382,little,little,526.2130000000001,526.4630000000001,6,1017
9383,prince,prince,526.4630000000001,526.873,6,1017
9384,smiled,smiled,526.873,527.528,6,1017
9385,you're,you,528.182,528.327,6,1018
9386,not,not,528.477,528.697,6,1018
9387,very,very,528.697,529.087,6,1018
9388,powerful,powerful,529.087,529.7669999999999,6,1018
9389,you,you,529.7669999999999,529.857,6,1019
9390,haven't,have,529.857,530.717,6,1019
9391,even,even,530.827,530.997,6,1019
9392,got,got,530.997,531.227,6,1019
9393,any,any,531.227,531.507,6,1019
9394,legs,legs,531.507,532.197,6,1019
9395,you,you,532.197,532.347,6,1020
9396,can't,can,532.347,532.587,6,1020
9397,even,even,532.687,532.887,6,1020
9398,travel,travel,532.887,533.414,6,1020
9399,i,i,534.387,534.5219999999999,6,1021
9400,can,can,534.5219999999999,534.752,6,1021
9401,carry,carry,534.752,535.232,6,1021
9402,you,you,535.232,535.3919999999999,6,1021
9403,further,further,535.3919999999999,535.802,6,1021
9404,than,than,535.802,535.972,6,1021
9405,a,a,535.972,536.0319999999999,6,1021
9406,ship,ship,536.0319999999999,536.521,6,1021
9407,said,said,536.826,537.021,6,1021
9408,the,the,537.021,537.111,6,1021
9409,snake,snake,537.111,537.57,6,1021
9410,he,he,538.239,538.624,6,1022
9411,wrapped,wrapped,538.624,538.964,6,1022
9412,himself,himself,538.964,539.474,6,1022
9413,around,around,539.474,539.794,6,1022
9414,the,the,539.794,539.894,6,1022
9415,little,little,539.894,540.124,6,1022
9416,prince's,prince,540.124,540.564,6,1022
9417,ankle,ankle,540.744,541.224,6,1022
9418,like,like,541.224,541.434,6,1022
9419,a,a,541.434,541.474,6,1022
9420,golden,golden,541.474,542.044,6,1022
9421,bracelet,bracelet,542.044,542.677,6,1022
9422,whoever,whoever,543.585,544.0,6,1023
9423,i,i,544.0,544.13,6,1023
9424,touch,touch,544.13,545.13,6,1023
9425,i,i,545.13,545.28,6,1023
9426,send,send,545.28,545.66,6,1023
9427,him,him,545.66,545.85,6,1023
9428,back,back,545.85,546.24,6,1023
9429,to,to,546.24,546.37,6,1023
9430,the,the,546.37,546.58,6,1023
9431,earth,earth,546.58,546.86,6,1023
9432,from,from,546.86,547.07,6,1023
9433,which,which,547.07,547.23,6,1023
9434,he,he,547.23,547.33,6,1023
9435,came,came,547.33,547.818,6,1023
9436,he,he,548.182,548.247,6,1024
9437,continued,continued,548.247,548.857,6,1024
9438,but,but,549.326,549.821,6,1024
9439,you,you,549.821,550.011,6,1024
9440,are,are,550.011,550.151,6,1024
9441,pure,pure,550.151,550.785,6,1024
9442,and,and,551.094,551.249,6,1024
9443,you,you,551.249,551.4590000000001,6,1024
9444,come,come,551.4590000000001,551.809,6,1024
9445,from,from,551.809,551.999,6,1024
9446,a,a,551.999,552.049,6,1024
9447,star,star,552.049,552.5740000000001,6,1024
9448,the,the,553.442,553.5369999999999,6,1025
9449,little,little,553.5369999999999,553.7869999999999,6,1025
9450,prince,prince,553.7869999999999,554.257,6,1025
9451,made,made,554.257,554.487,6,1025
9452,no,no,554.487,554.6469999999999,6,1025
9453,reply,reply,554.6469999999999,555.151,6,1025
9454,i,i,556.279,556.433,6,1026
9455,feel,feel,556.433,556.734,6,1026
9456,sorry,sorry,556.734,557.183,6,1026
9457,for,for,557.183,557.3530000000001,6,1026
9458,you,you,557.3530000000001,557.653,6,1026
9459,so,so,557.8380000000001,558.263,6,1026
9460,weak,weak,558.263,558.803,6,1026
9461,on,on,558.803,558.953,6,1026
9462,this,this,558.953,559.173,6,1026
9463,earth,earth,559.173,559.453,6,1026
9464,made,made,559.453,559.663,6,1026
9465,of,of,559.663,559.783,6,1026
9466,granite,granite,559.783,560.327,6,1026
9467,i,i,561.245,561.39,6,1027
9468,can,can,561.39,561.58,6,1027
9469,help,help,561.58,561.98,6,1027
9470,you,you,561.98,562.194,6,1027
9471,if,if,562.464,562.609,6,1027
9472,someday,someday,562.609,563.239,6,1027
9473,you,you,563.239,563.369,6,1027
9474,become,become,563.369,563.859,6,1027
9475,too,too,563.859,564.249,6,1027
9476,homesick,homesick,564.249,564.909,6,1027
9477,for,for,564.909,565.019,6,1027
9478,your,your,565.019,565.169,6,1027
9479,planet,planet,565.169,565.697,6,1027
9480,i,i,565.882,566.427,6,1028
9481,can,can,566.427,566.861,6,1028
9482,i,i,567.85,568.045,6,1029
9483,understand,understand,568.045,568.615,6,1029
9484,very,very,568.615,568.915,6,1029
9485,well,well,568.915,569.23,6,1029
9486,said,said,569.4490000000001,569.644,6,1029
9487,the,the,569.644,569.734,6,1029
9488,little,little,569.734,570.024,6,1029
9489,prince,prince,570.024,570.469,6,1029
9490,but,but,570.893,571.388,6,1030
9491,why,why,571.388,571.587,6,1030
9492,do,do,571.587,571.747,6,1030
9493,you,you,571.747,571.898,6,1030
9494,always,always,571.898,572.257,6,1030
9495,speak,speak,572.257,572.628,6,1030
9496,in,in,572.628,572.737,6,1030
9497,riddles,riddles,572.737,573.2909999999999,6,1030
9498,i,i,574.249,574.404,6,1031
9499,solve,solve,574.404,574.894,6,1031
9500,them,them,574.894,575.284,6,1031
9501,all,all,575.284,575.539,6,1031
9502,said,said,575.878,576.073,6,1031
9503,the,the,576.073,576.153,6,1031
9504,snake,snake,576.153,576.613,6,1031
9505,and,and,577.281,577.436,6,1032
9506,they,they,577.436,577.566,6,1032
9507,were,were,577.566,577.646,6,1032
9508,silent,silent,577.646,578.256,6,1032
9509,the,the,579.32,579.415,6,1033
9510,little,little,579.415,579.705,6,1033
9511,prince,prince,579.705,580.145,6,1033
9512,crossed,crossed,580.145,580.575,6,1033
9513,the,the,580.575,580.655,6,1033
9514,desert,desert,580.655,581.315,6,1033
9515,and,and,581.315,581.545,6,1033
9516,met,met,581.545,581.845,6,1033
9517,only,only,581.845,582.215,6,1033
9518,with,with,582.215,582.395,6,1033
9519,one,one,582.395,582.655,6,1033
9520,flower,flower,582.655,583.129,6,1033
9521,a,a,583.573,583.638,6,1034
9522,flower,flower,583.638,584.128,6,1034
9523,with,with,584.128,584.298,6,1034
9524,three,three,584.298,584.5980000000001,6,1034
9525,petals,petals,584.5980000000001,585.508,6,1034
9526,a,a,585.508,585.548,6,1035
9527,nondescript,nondescript,585.548,586.4580000000001,6,1035
9528,flower,flower,586.4580000000001,586.8480000000001,6,1035
9529,belonging,belonging,586.8480000000001,587.278,6,1035
9530,to,to,587.278,587.408,6,1035
9531,no,no,587.408,587.618,6,1035
9532,one,one,587.618,587.891,6,1035
9533,good,good,588.674,588.8290000000001,6,1036
9534,morning,morning,588.8290000000001,589.254,6,1036
9535,said,said,589.519,589.7040000000001,6,1036
9536,the,the,589.7040000000001,589.794,6,1036
9537,little,little,589.794,590.044,6,1036
9538,prince,prince,590.044,590.503,6,1036
9539,good,good,591.0319999999999,591.1569999999999,6,1037
9540,morning,morning,591.1569999999999,591.672,6,1037
9541,said,said,591.882,592.087,6,1037
9542,the,the,592.087,592.177,6,1037
9543,flower,flower,592.177,592.631,6,1037
9544,where,where,593.375,593.54,6,1038
9545,are,are,593.54,593.58,6,1038
9546,the,the,593.58,593.76,6,1038
9547,men,men,593.76,594.205,6,1038
9548,asked,asked,594.554,594.819,6,1038
9549,the,the,594.819,594.929,6,1038
9550,little,little,594.929,595.129,6,1038
9551,prince,prince,595.129,595.519,6,1038
9552,politely,politely,595.519,596.133,6,1038
9553,the,the,596.946,597.011,6,1039
9554,flower,flower,597.011,597.461,6,1039
9555,had,had,597.461,597.621,6,1039
9556,once,once,597.621,597.901,6,1039
9557,seen,seen,597.901,598.0509999999999,6,1039
9558,a,a,598.0509999999999,598.111,6,1039
9559,caravan,caravan,598.111,598.771,6,1039
9560,passing,passing,598.771,599.2959999999999,6,1039
9561,men,men,599.83,600.22,6,1040
9562,i,i,600.5790000000001,600.624,6,1040
9563,think,think,600.624,601.194,6,1040
9564,there,there,601.194,601.434,6,1040
9565,exists,exists,601.434,602.004,6,1040
9566,six,six,602.004,602.354,6,1040
9567,or,or,602.354,602.474,6,1040
9568,seven,seven,602.474,602.8240000000001,6,1040
9569,of,of,602.8240000000001,602.974,6,1040
9570,them,them,602.974,603.198,6,1040
9571,i,i,603.497,603.592,6,1041
9572,saw,saw,603.592,603.822,6,1041
9573,them,them,603.822,604.002,6,1041
9574,years,years,604.002,604.332,6,1041
9575,ago,ago,604.332,604.6519999999999,6,1041
9576,but,but,604.846,605.191,6,1042
9577,you,you,605.191,605.2909999999999,6,1042
9578,never,never,605.2909999999999,605.491,6,1042
9579,know,know,605.491,605.5509999999999,6,1042
9580,where,where,605.5509999999999,605.701,6,1042
9581,to,to,605.701,605.961,6,1042
9582,find,find,605.961,606.311,6,1042
9583,them,them,606.311,606.486,6,1042
9584,they,they,606.825,606.92,6,1043
9585,are,are,606.92,607.03,6,1043
9586,blown,blown,607.03,607.32,6,1043
9587,here,here,607.32,607.67,6,1043
9588,and,and,607.67,607.84,6,1043
9589,there,there,607.84,608.01,6,1043
9590,by,by,608.01,608.24,6,1043
9591,the,the,608.24,608.35,6,1043
9592,wind,wind,608.35,608.7719999999999,6,1043
9593,they,they,609.11,609.29,6,1044
9594,lack,lack,609.29,609.65,6,1044
9595,roots,roots,609.65,610.48,6,1044
9596,it,it,610.48,610.62,6,1045
9597,makes,makes,610.62,610.93,6,1045
9598,things,things,610.93,611.17,6,1045
9599,very,very,611.17,611.43,6,1045
9600,difficult,difficult,611.43,612.0,6,1045
9601,for,for,612.0,612.18,6,1045
9602,them,them,612.18,612.383,6,1045
9603,goodbye,goodbye,613.365,613.855,6,1046
9604,said,said,614.094,614.26,6,1046
9605,the,the,614.26,614.389,6,1046
9606,little,little,614.389,614.5790000000001,6,1046
9607,prince,prince,614.5790000000001,615.009,6,1046
9608,goodbye,goodbye,615.4730000000001,615.988,6,1047
9609,said,said,616.232,616.427,6,1047
9610,the,the,616.427,616.5269999999999,6,1047
9611,flower,flower,616.5269999999999,616.977,6,1047
9612,the,the,618.156,618.221,6,1048
9613,little,little,618.221,618.491,6,1048
9614,prince,prince,618.491,618.951,6,1048
9615,climbed,climbed,618.951,619.361,6,1048
9616,a,a,619.361,619.391,6,1048
9617,high,high,619.391,619.681,6,1048
9618,mountain,mountain,619.681,620.306,6,1048
9619,the,the,620.989,621.144,6,1049
9620,only,only,621.144,621.4540000000001,6,1049
9621,mountains,mountains,621.4540000000001,622.004,6,1049
9622,he'd,he,622.004,622.104,6,1049
9623,ever,ever,622.154,622.364,6,1049
9624,known,known,622.364,622.564,6,1049
9625,were,were,622.564,622.7040000000001,6,1049
9626,the,the,622.7040000000001,623.294,6,1049
9627,three,three,623.294,623.654,6,1049
9628,volcanoes,volcanoes,623.654,624.394,6,1049
9629,that,that,624.394,624.544,6,1049
9630,came,came,624.544,624.774,6,1049
9631,up,up,624.774,624.934,6,1049
9632,to,to,624.934,625.104,6,1049
9633,his,his,625.104,625.254,6,1049
9634,knees,knees,625.254,625.7080000000001,6,1049
9635,and,and,626.107,626.492,6,1050
9636,he,he,626.492,626.712,6,1050
9637,used,used,626.712,626.922,6,1050
9638,the,the,626.922,627.052,6,1050
9639,extinct,extinct,627.052,627.5419999999999,6,1050
9640,volcano,volcano,627.5419999999999,628.062,6,1050
9641,as,as,628.062,628.182,6,1050
9642,a,a,628.182,628.222,6,1050
9643,footstool,footstool,628.222,628.766,6,1050
9644,from,from,629.8480000000001,629.9630000000001,6,1051
9645,a,a,629.9630000000001,630.033,6,1051
9646,mountain,mountain,630.033,630.4830000000001,6,1051
9647,as,as,630.4830000000001,630.643,6,1051
9648,high,high,630.643,630.823,6,1051
9649,as,as,630.823,631.013,6,1051
9650,this,this,631.013,631.3330000000001,6,1051
9651,one,one,631.3330000000001,631.578,6,1051
9652,he,he,631.812,631.887,6,1051
9653,said,said,631.887,632.107,6,1051
9654,to,to,632.107,632.257,6,1051
9655,himself,himself,632.257,632.727,6,1051
9656,i'll,i,632.727,632.757,6,1051
9657,be,be,633.297,633.4069999999999,6,1051
9658,able,able,633.4069999999999,633.707,6,1051
9659,to,to,633.707,633.807,6,1051
9660,see,see,633.807,634.067,6,1051
9661,the,the,634.067,634.1669999999999,6,1051
9662,entire,entire,634.1669999999999,634.7769999999999,6,1051
9663,planet,planet,634.7769999999999,635.367,6,1051
9664,all,all,635.367,635.477,6,1051
9665,at,at,635.477,635.617,6,1051
