sentence_index,section,onset,offset,word
848,5,546.91,550.16,cependant c' est le seul qui ne me paraisse pas ridicule
849,5,550.99,554.61,c' est peut -être parce qu' il s' occupe d' autre chose que de soi -même
850,5,555.91,558.64,il eut un soupir de regret et se dit encore
851,5,559.38,561.9,celui -là est le seul dont j' eusse pu faire mon ami
852,5,562.57,564.48,mais sa planète est vraiment trop petite
853,5,564.84,566.21,il n' y a pas de place pour deux
854,5,567.38,577.77,ce que le petit prince n' osait pas s' avouer c' est qu' il regrettait cette planète bénie à cause surtout des mille quatre cent quarante couchers de soleil par vingt -quatre heures
855,6,3.13,7.16,la sixième planète était une planète dix fois plus vaste
856,6,7.72,9.73,Elle était habitée par un vieux monsieur
857,6,9.89,12.06,qui écrivait d' énormes livres
858,6,13.03,14.99,«Tiens voilà un explorateur
859,6,15.49,18.31,s' écria -t -il quand il aperçut le petit prince
860,6,19.22,22.51,Le petit prince s' assit sur la table et souffla un peu
861,6,23.04,24.98,Il avait déjà tant voyagé
862,6,25.74,26.57,«D' où viens -tu
863,6,26.86,28.02,lui dit le vieux monsieur
864,6,29.01,31.51,Quel est ce gros livre dit le petit prince
865,6,31.86,32.97,Que faites -vous ici
866,6,33.98,36.78,Je suis géographe dit le vieux monsieur
867,6,37.59,38.73,Qu' est -ce qu' un géographe
868,6,39.42305800000001,40.38,c' est un savant
869,6,40.38,46.22,qui connaît où se trouvent les mers les fleuves les villes les montagnes et les déserts
870,6,47.13,49.81,Ça c' est bien intéressant dit le petit prince
871,6,50.27,52.61,Ça c' est enfin un véritable métier
872,6,53.4,56.84,Et il jeta un coup d' oeil autour de lui sur la planète du géographe
873,6,57.47,61.87,Il n' avait jamais vu encore une planète aussi majestueuse
874,6,62.79,64.32,«Elle est bien belle votre planète
875,6,64.68,65.93,Est -ce qu' il y a des océans
876,6,66.66,69.68,Je ne puis pas le savoir dit le géographe
877,6,70.46,70.8,Ah
878,6,71.33,72.81,Le petit prince était déçu
879,6,73.553821,74.48,et des montagnes
880,6,75.27,78.11,Je ne puis pas le savoir dit le géographe
881,6,79.0,81.37,Et des villes et des fleuves et des déserts
882,6,82.09,85.19,Je ne puis pas le savoir non plus dit le géographe
883,6,85.92,87.14,Mais vous êtes géographe
884,6,88.01,90.29,C' est exact dit le géographe
885,6,90.65,92.52,mais je ne suis pas explorateur
886,6,92.94,95.19,Je manque absolument d' explorateurs
887,6,95.82,103.18,Ce n' est pas le géographe qui va faire le compte des villes des fleuves des montagnes des mers des océans et des déserts
888,6,103.85,106.15,Le géographe est trop important pour flâner
889,6,106.52,107.8,Il ne quitte pas son bureau
890,6,108.41,110.19,Mais il y reçoit les explorateurs
891,6,110.86,114.0,Il les interroge et il prend en note leurs souvenirs
892,6,114.69,122.51,Et si les souvenirs de l' un d' entre eux lui paraissent intéressants le géographe fait faire une enquête sur la moralité de l' explorateur
893,6,123.6,124.299373,Pourquoi ça
894,6,125.333812,130.85,Parce qu' un explorateur qui mentirait entraînerait des catastrophes dans les livres de géographie
895,6,131.4,133.49,Et aussi un explorateur qui boirait trop
896,6,134.36,137.08,Pourquoi ça fit le petit prince
897,6,137.69,144.45,Parce que les ivrognes voient double Alors le géographe noterait deux montagnes là où il n' y en a qu' une seule
898,6,145.79,150.29,Je connais quelqu' un dit le petit prince qui serait mauvais explorateur
899,6,151.38,152.33,C' est possible
900,6,152.88,158.89,Donc quand la moralité de l' explorateur paraît bonne on fait une enquête sur sa découverte
901,6,159.77,160.49,On va voir
902,6,161.2,162.97,Non C' est trop compliqué
903,6,163.43,166.65,Mais on exige de l' explorateur qu' il fournisse des preuves
904,6,167.27,173.99,S' il s' agit par exemple de la découverte d' une grosse montagne on exige qu' il en rapporte de grosses pierres
905,6,174.91,177.18,Le géographe soudain s' émut
906,6,178.09,179.45,«Mais toi tu viens de loin
907,6,179.87,181.04,Tu es explorateur
908,6,181.44,182.9,Tu vas me décrire ta planète
909,6,184.15,188.31,Et le géographe ayant ouvert son registre tailla son crayon
910,6,189.02,192.03,On note d' abord au crayon les récits des explorateurs
911,6,192.63,197.14,On attend pour noter à l' encre que l' explorateur ait fourni des preuves
912,6,198.26,200.8,«Alors interrogea le géographe
913,6,201.76,204.06,Oh chez moi dit le petit prince
914,6,204.38,205.74,ce n' est pas très intéressant
915,6,205.84,206.61,c' est tout petit
916,6,207.07,208.01,J' ai trois volcans
917,6,208.35,211.09,Deux volcans en activité et un volcan éteint
918,6,211.5,212.5,Mais on ne sait jamais
919,6,213.23,215.68,On ne sait jamais dit le géographe
920,6,216.5,217.94,J' ai aussi une fleur
921,6,218.7,221.92,Nous ne notons pas les fleurs dit le géographe
922,6,222.74,223.43,Pourquoi ça
923,6,223.69,224.65,c' est le plus joli
924,6,225.61,227.64,Parce que les fleurs sont éphémères
925,6,228.47,230.21,Qu' est -ce que signifie éphémère
926,6,231.23,237.22,Les géographies dit le géographe sont les livres les plus précieux de tous les livres
927,6,237.83,239.55,Elles ne se démodent jamais
928,6,240.04,242.86,Il est très rare qu' une montagne change de place
929,6,243.464824,246.21,Il est très rare qu' un océan se vide de son eau
930,6,246.95,249.41,Nous écrivons des choses éternelles
931,6,250.3,254.27,Mais les volcans éteints peuvent se réveiller interrompit le petit prince
932,6,254.85,256.97,Qu' est -ce que signifie éphémère
933,6,257.8,263.72,Que les volcans soient éteints ou soient éveillés ça revient au même pour nous autres dit le géographe
934,6,264.51,267.04,Ce qui compte pour nous c' est la montagne
935,6,267.52,268.45,Elle ne change pas
936,6,269.4,273.23,Mais qu' est -ce que signifie éphémère répéta le petit prince
937,6,273.23,278.35,qui de sa vie n' avait renoncé à une question une fois qu' il l' avait posée
938,6,279.44,282.99,Ça signifie qui est menacé de disparition prochaine
939,6,283.83,286.23,Ma fleur est menacée de disparition prochaine
940,6,287.17,287.96,Bien sûr
941,6,288.72,291.83,«Ma fleur est éphémère se dit le petit prince
942,6,292.417902,295.37,et elle n' a que quatre épines pour se défendre contre le monde
943,6,296.07,298.05,Et je l' ai laissée toute seule chez moi
944,6,299.31,301.77,Ce fut là son premier mouvement de regret
945,6,302.48,303.85,Mais il reprit courage
946,6,304.53,307.63,«Que me conseillez -vous d' aller visiter demanda -t -il
947,6,308.43,311.49,La planète Terre lui répondit le géographe
948,6,312.17,313.58,Elle a une bonne réputation
949,6,314.7,316.17,Et le petit prince s' en fut
950,6,316.41,317.69,songeant à sa fleur
951,6,321.32,323.99,la septième planète fut donc la Terre
952,6,324.69,326.84,La Terre n' est pas une planète quelconque
953,6,327.25,332.08,On y compte cent onze rois en n' oubliant pas bien sûr les rois nègres
954,6,332.62,334.08,sept mille géographes
955,6,334.32,336.01,neuf cent mille businessmen
956,6,336.54,338.36,sept millions et demi d' ivrognes
957,6,338.81,340.98,trois cent onze millions de vaniteux
958,6,341.27,344.65,c' est -à -dire environ deux milliards de grandes personnes
959,6,345.73,362.62,Pour vous donner une idée des dimensions de la Terre je vous dirai qu' avant l' invention de l' électricité on y devait entretenir sur l' ensemble des six continents une véritable armée de quatre cent soixante deux mille cinq cent onze allumeurs de réverbères
960,6,363.82,367.26,Vu d' un peu loin ça faisait un effet splendide
961,6,367.91,371.74,Les mouvements de cette armée étaient réglés comme ceux d' un ballet d' opéra
962,6,372.39,376.86,D' abord venait le tour des allumeurs de réverbères de Nouvelle -Zélande et d' Australie
963,6,377.57,381.37,Puis ceux -ci ayant allumé leurs lampions s' en allaient dormir
964,6,382.22,387.75,Alors entraient à leur tour dans la danse les allumeurs de réverbères de Chine et de Sibérie
965,6,388.32,390.95,Puis eux aussi s' escamotaient dans les coulisses
966,6,391.83,395.8,Alors venait le tour des allumeurs de réverbères de Russie et des Indes
967,6,396.29,398.2,Puis de ceux d' Afrique et d' Europe
968,6,398.8,400.49,Puis de ceux d' Amérique du Sud
969,6,401.05,402.76,Puis de ceux d' Amérique du Nord
970,6,403.38,406.63,Et jamais ils ne se trompaient dans leur ordre d' entrée en scène
971,6,407.18,408.98,C' était grandiose
972,6,410.13,420.09,Seuls l' allumeur de l' unique réverbère du pôle Nord et son confrère de l' unique réverbère du pôle Sud menaient des vies d' oisiveté et de nonchalance
973,6,420.59,422.34,ils travaillaient deux fois par an
974,6,425.84,429.27,quand on veut faire de l' esprit il arrive que l' on mente un peu
975,6,429.95,433.6,Je n' ai pas été très honnête en vous parlant des allumeurs de réverbères
976,6,434.28,438.66,Je risque de donner une fausse idée de notre planète à ceux qui ne la connaissent pas
977,6,439.61,442.22,Les hommes occupent très peu de place sur la Terre
978,6,442.9,455.41,Si les deux milliards d' habitants qui peuplent la Terre se tenaient debout et un peu serrés comme pour un meeting ils logeraient aisément sur une place publique de vingt milles de long sur vingt milles de large
979,6,456.25,460.88,On pourrait entasser l' humanité sur le moindre petit îlot du Pacifique
980,6,461.92,464.51,Les grandes personnes bien sûr ne vous croiront pas
981,6,464.95,467.27,Elles s' imaginent tenir beaucoup de place
982,6,467.67,470.05,Elles se voient importantes comme des baobabs
983,6,470.92,473.27,Vous leur conseillerez donc de faire le calcul
984,6,473.74,475.98,Elles adorent les chiffres ça leur plaira
985,6,476.88,479.03,Mais ne perdez pas votre temps à ce pensum
986,6,479.48,480.37,C' est inutile
987,6,480.71,481.77,Vous avez confiance en moi
988,6,483.0,485.54,Le petit prince une fois sur Terre fut
989,6,485.54,487.81,donc bien surpris de ne voir personne
990,6,488.81,491.3,Il avait déjà peur de s' être trompé de planète
991,6,491.79,494.84,quand un anneau couleur de lune remua dans le sable
992,6,496.19,498.96,«Bonne nuit fit le petit prince à tout hasard
993,6,499.88,502.16,Bonne nuit fit le serpent
994,6,503.37,506.73,Sur quelle planète suis -je tombé demanda le petit prince
995,6,507.43,511.08,Sur la Terre en Afrique répondit le serpent
996,6,512.07,514.71,Ah Il n' y a donc personne sur la Terre
997,6,515.85,517.71,Ici c' est le désert
998,6,518.55,520.73,Il n' y a personne dans les déserts
999,6,521.35,524.46,La Terre est grande» dit le serpent
1000,6,525.43,529.32,Le petit prince s' assit sur une pierre et leva les yeux vers le ciel
1001,6,530.33,536.76,«Je me demande dit -il si les étoiles sont éclairées afin que chacun puisse un jour retrouver la sienne
1002,6,537.49,538.59,Regarde ma planète
1003,6,538.92,540.42,Elle est juste au -dessus de nous
1004,6,541.01,542.23,Mais comme elle est loin
1005,6,543.5,545.52,Elle est belle dit le serpent
1006,6,546.07,547.4,Que viens -tu faire ici
1007,6,548.73,552.18,J' ai des difficultés avec une fleur dit le petit prince
1008,6,552.86,554.48,Ah fit le serpent
1009,6,555.48,556.34,Et ils se turent
1010,6,557.67,560.63,«Où sont les hommes reprit enfin le petit prince
1011,6,561.02,562.72,On est un peu seul dans le désert
1012,6,563.71,566.84,On est seul aussi chez les hommes» dit le serpent
1013,6,567.89,569.92,Le petit prince le regarda longtemps
1014,6,571.13,573.54,«Tu es une drôle de bête lui dit -il enfin
1015,6,574.07,575.22,mince comme un doigt
1016,6,576.34,580.37,Mais je suis plus puissant que le doigt d' un roi» dit le serpent
1017,6,581.22,582.93,Le petit prince eut un sourire
1018,6,583.61,584.77,«Tu n' es pas bien puissant
1019,6,585.14,586.42,tu n' as même pas de pattes
1020,6,586.77,588.16,tu ne peux même pas voyager
1021,6,589.39,593.26,Je puis t' emporter plus loin qu' un navire» dit le serpent
1022,6,594.35,598.76,Il s' enroula autour de la cheville du petit prince comme un bracelet d' or
1023,6,599.72,603.45,«Celui que je touche je le rends à la terre dont il est sorti
1024,6,603.85,607.64,dit -il encore Mais tu es pur et tu viens d' une étoile
1025,6,608.8,610.54,Le petit prince ne répondit rien
1026,6,611.44,616.01,«Tu me fais pitié toi si faible sur cette Terre de granit
1027,6,616.64,619.97,Je puis t' aider un jour si tu regrettes trop ta planète
1028,6,620.86,621.68,Je puis
1029,6,622.57,625.18,Oh J' ai très bien compris fit le petit prince
1030,6,625.62,627.87,mais pourquoi parles -tu toujours par énigmes
1031,6,628.87,631.724994,Je les résous toutes» dit le serpent
1032,6,632.62,633.47,et ils se turent
1033,6,636.94,641.08,le petit prince traversa le désert et ne rencontra qu' une fleur
1034,6,641.72,643.44,Une fleur à trois pétales
1035,6,643.85,645.63,une fleur de rien du tout
1036,6,646.65,648.64,«Bonjour dit le petit prince
1037,6,649.21,650.88,Bonjour dit la fleur
1038,6,651.93,655.08,Où sont les hommes demanda poliment le petit prince
1039,6,655.8,658.96,La fleur un jour avait vu passer une caravane
1040,6,659.64,662.55,«Les hommes il en existe je crois six ou sept
1041,6,662.91,664.59,Je les ai aperçus il y a des années
1042,6,665.08,666.86,Mais on ne sait jamais où les trouver
1043,6,667.43,668.53,Le vent les promène
1044,6,668.91,669.83,Ils manquent de racines
1045,6,669.83,670.68,ça les gêne beaucoup
1046,6,671.99,673.87,Adieu fit le petit prince
1047,6,674.44,676.18,Adieu» dit la fleur
1048,6,679.79,682.9,le petit prince fit l' ascension d' une haute montagne
1049,6,683.5,688.3,Les seules montagnes qu' il eût jamais connues étaient les trois volcans qui lui arrivaient au genou
1050,6,689.07,691.78,Et il se servait du volcan éteint comme d' un tabouret
1051,6,692.8429309999997,699.99,«D' une montagne haute comme celle -ci se dit -il donc j' apercevrai d' un coup toute la planète et tous les hommes
1052,6,701.16,704.86,Mais il n' aperçut rien que des aiguilles de roc bien aiguisées
1053,6,706.01,708.17,«Bonjour dit -il à tout hasard
1054,6,709.2,710.03,Bonjour
1055,6,710.08,710.88,Bonjour
1056,6,711.1,713.3,Bonjour répondit l' écho
1057,6,714.47,716.75,Qui êtes -vous dit le petit prince
1058,6,717.44,718.25,Qui êtes -vous
1059,6,718.25,719.11,qui êtes -vous
1060,6,719.2,721.62,qui êtes -vous répondit l' écho
1061,6,722.93,723.96,Soyez mes amis
1062,6,724.07,725.93,je suis seul dit -il
1063,6,727.01,727.9,Je suis seul
1064,6,728.05,728.87,Je suis seul
1065,6,729.15,731.8,Je suis seul répondit l' écho
1066,6,732.81,735.56,«Quelle drôle de planète pensa -t -il alors
1067,6,736.18,739.16,Elle est toute sèche et toute pointue et toute salée
1068,6,739.16,741.43,Et les hommes manquent d' imagination
1069,6,741.9,743.17,Ils répètent ce qu' on leur dit
1070,6,743.82,745.16,Chez moi j' avais une fleur
1071,6,745.55,747.2,elle parlait toujours la première
1072,7,3.12,9.53,mais il arriva que le petit prince ayant longtemps marché à travers les sables les rocs et les neiges
1073,7,9.92,11.94,découvrit enfin une route
1074,7,12.43,14.76,Et les routes vont toutes chez les hommes
1075,7,15.81,17.27,«Bonjour» dit -il
1076,7,17.78,20.11,C' était un jardin fleuri de roses
1077,7,21.04,23.11,«Bonjour» dirent les roses
1078,7,23.88,25.64,Le petit prince les regarda
1079,7,26.23,28.41,Elles ressemblaient toutes à sa fleur
1080,7,29.41,32.59,«Qui êtes -vous leur demanda -t -il stupéfait
1081,7,33.32,36.1,Nous sommes des roses dirent les roses
1082,7,37.04,41.87,Ah fit le petit prince Et il se sentit très malheureux
1083,7,42.55,46.49,Sa fleur lui avait raconté qu' elle était seule de son espèce dans l' univers
1084,7,47.03,52.21,Et voici qu' il en était cinq mille toutes semblables dans un seul jardin
1085,7,53.38,56.99,«Elle serait bien vexée se dit -il si elle voyait ça
1086,7,57.6,62.24,elle tousserait énormément et ferait semblant de mourir pour échapper au ridicule
1087,7,62.75,65.44,Et je serais bien obligé de faire semblant de la soigner
1088,7,65.73,70.79,car sinon pour m' humilier moi aussi elle se laisserait vraiment mourir
1089,7,71.7,76.1,Puis il se dit encore «Je me croyais riche d' une fleur unique
1090,7,76.25,78.38,et je ne possède qu' une rose ordinaire
1091,7,79.05,81.46,Ça et mes trois volcans qui m' arrivent au genou
1092,7,81.7,84.15,et dont l' un peut -être est éteint pour toujours
1093,7,84.61,86.57,ça ne fait pas de moi un bien grand prince
1094,7,87.47,89.83,et couché dans l' herbe il pleura
1095,7,93.32,95.48,c' est alors qu' apparut le renard
1096,7,96.56,98.73,«Bonjour dit le renard
1097,7,99.41,102.28,Bonjour répondit poliment le petit prince
1098,7,102.47,104.28,qui se retourna mais ne vit rien
1099,7,105.41,108.74,Je suis là dit la voix sous le pommier
1100,7,109.53,111.61,Qui es -tu dit le petit prince
1101,7,111.96,112.85,Tu es bien joli
1102,7,113.88,116.47,Je suis un renard dit le renard
1103,7,117.31,120.28,Viens jouer avec moi lui proposa le petit prince
1104,7,120.64,122.14,Je suis tellement triste
1105,7,123.2,125.88,Je ne puis pas jouer avec toi dit le renard
1106,7,126.3,127.69,Je ne suis pas apprivoisé
1107,7,128.9,131.36,Ah pardon» fit le petit prince
1108,7,131.99,136.91,Mais après réflexion il ajouta «Qu' est -ce que signifie apprivoiser
1109,7,138.05,140.1,Tu n' es pas d' ici dit le renard
1110,7,140.48,141.31,que cherches tu
1111,7,142.22,144.85,Je cherche les hommes dit le petit prince
1112,7,145.45,147.42,Qu' est -ce que signifie apprivoiser
1113,7,148.59,150.33,Les hommes dit le renard
1114,7,150.7,151.62,ils ont des fusils
1115,7,151.62,152.41,et ils chassent
1116,7,152.73,153.74,C' est bien gênant
1117,7,154.35,155.69,Ils élèvent aussi des poules
1118,7,156.05,157.08,C' est leur seul intérêt
1119,7,157.74,158.69,Tu cherches des poules
1120,7,159.74,161.39,Non dit le petit prince
1121,7,161.72,162.8,Je cherche des amis
1122,7,163.33,165.21,Qu' est -ce que signifie apprivoiser
1123,7,166.15,168.85,C' est une chose trop oubliée dit le renard
1124,7,169.25,171.13,Ça signifie créer des liens
1125,7,171.92,172.8,Créer des liens
1126,7,173.65,175.43,Bien sûr dit le renard
1127,7,176.0,180.02,Tu n' es encore pour moi qu' un petit garçon tout semblable à cent mille petits garçons
1128,7,180.5,183.84,Et je n' ai pas besoin de toi Et tu n' as pas besoin de moi non plus
1129,7,184.4,187.83,Je ne suis pour toi qu' un renard semblable à cent mille renards
1130,7,188.57,192.19,Mais si tu m' apprivoises nous aurons besoin l' un de l' autre
1131,7,192.76,194.79,Tu seras pour moi unique au monde
1132,7,195.27,197.18,Je serai pour toi unique au monde
1133,7,198.44,201.44,Je commence à comprendre dit le petit prince
1134,7,202.27,203.35,Il y a une fleur
1135,7,203.59,205.08,Je crois qu' elle m' a apprivoisé
1136,7,206.06,207.91,C' est possible dit le renard
1137,7,208.56,210.76,On voit sur la Terre toutes sortes de choses
1138,7,211.75,214.58,Oh ce n' est pas sur la Terre» dit le petit prince
1139,7,215.5,217.56,Le renard parut très intrigué
1140,7,218.28,219.5,«Sur une autre planète
1141,7,220.24,220.53,Oui
1142,7,221.23,223.17,Il y a des chasseurs sur cette planète -là
1143,7,224.05,224.26,Non
1144,7,225.0,226.27,Ça c' est intéressant
1145,7,226.81,227.39,Et des poules
1146,7,228.13,228.435709,Non
1147,7,229.25,231.81,Rien n' est parfait» soupira le renard
1148,7,232.53,234.38,Mais le renard revint à son idée
1149,7,235.12,236.33,«Ma vie est monotone
1150,7,236.7,237.76,Je chasse les poules
1151,7,237.94,239.12,les hommes me chassent
1152,7,239.62,240.95,Toutes les poules se ressemblent
1153,7,241.07,242.56,et tous les hommes se ressemblent
1154,7,243.06,244.4,Je m' ennuie donc un peu
1155,7,245.23,248.79,Mais si tu m' apprivoises ma vie sera comme ensoleillée
1156,7,249.37,253.14,Je connaîtrai un bruit de pas qui sera différent de tous les autres
1157,7,253.71,259.78,Les autres pas me font rentrer sous terre Le tien m' appellera hors du terrier comme une musique
1158,7,260.31,263.58,Et puis regarde Tu vois là -bas les champs de blé
1159,7,264.15,265.16,Je ne mange pas de pain
1160,7,265.62,267.31,Le blé pour moi est inutile
1161,7,267.85,269.54,Les champs de blé ne me rappellent rien
1162,7,270.13,271.55,Et ça c' est triste
1163,7,272.26,273.98,Mais tu as des cheveux couleur d' or
1164,7,274.43,277.41,Alors ce sera merveilleux quand tu m' auras apprivoisé
1165,7,278.01,279.61,Le blé qui est doré
1166,7,279.86,281.26,me fera souvenir de toi
1167,7,281.99,284.09,Et j' aimerai le bruit du vent dans le blé
1168,7,285.19,288.89,Le renard se tut et regarda longtemps le petit prince
1169,7,289.8,293.07,«S' il te plaît apprivoise -moi dit -il
1170,7,294.1,296.49,Je veux bien répondit le petit prince
1171,7,296.84,298.02,mais je n' ai pas beaucoup de temps
1172,7,298.5,299.82,J' ai des amis à découvrir
1173,7,299.94,301.4,et beaucoup de choses à connaître
1174,7,302.63,306.02,On ne connaît que les choses que l' on apprivoise dit le renard
1175,7,306.66,309.14,Les hommes n' ont plus le temps de rien connaître
1176,7,309.45,311.83,Ils achètent des choses toutes faites chez les marchands
1177,7,312.33,316.04,Mais comme il n' existe point de marchands d' amis les hommes n' ont plus d' amis
1178,7,316.75,318.82,Si tu veux un ami apprivoise -moi
1179,7,319.77,322.21,Que faut -il faire dit le petit prince
1180,7,323.07,326.1,Il faut être très patient répondit le renard
1181,7,326.94,330.66,Tu t' assoiras d' abord un peu loin de moi comme ça dans l' herbe
1182,7,331.39,333.11,Je te regarderai du coin de l' oeil
1183,7,333.29,334.2,et tu ne diras rien
1184,7,334.96,336.93,Le langage est source de malentendus
1185,7,337.79,341.46,Mais chaque jour tu pourras t' asseoir un peu plus près
1186,7,342.85,344.8,Le lendemain revint le petit prince
1187,7,345.79,349.01,«Il eût mieux valu revenir à la même heure dit le renard
1188,7,349.67,355.46,Si tu viens par exemple à quatre heures de l' après -midi dès trois heures je commencerai d' être heureux
1189,7,356.46,359.57,Plus l' heure avancera plus je me sentirai heureux
1190,7,360.53,363.74,Â quatre heures déjà je m' agiterai et m' inquiéterai
1191,7,364.0,366.0,je découvrirai le prix du bonheur
1192,7,366.94,371.0,Mais si tu viens n' importe quand je ne saurai jamais à quelle heure m' habiller le coeur
1193,7,371.36,372.25,Il faut des rites
1194,7,373.375519,375.76,Qu' est -ce qu' un rite dit le petit prince
1195,7,376.5,379.71,C' est aussi quelque chose de trop oublié dit le renard
1196,7,380.35,384.68,C' est ce qui fait qu' un jour est différent des autres jours une heure des autres heures
1197,7,385.578031,388.12,Il y a un rite par exemple chez mes chasseurs
1198,7,388.94,391.34,Ils dansent le jeudi avec les filles du village
1199,7,391.86,394.32,Alors le jeudi est jour merveilleux
1200,7,395.11,396.95,Je vais me promener jusqu' à la vigne
1201,7,397.46,403.14,Si les chasseurs dansaient n' importe quand les jours se ressembleraient tous et je n' aurais point de vacances
1202,7,404.73,407.53,Ainsi le petit prince apprivoisa le renard
1203,7,408.23,412.8,Et quand l' heure du départ fut proche «Ah dit le renard
1204,7,413.47,414.43,Je pleurerai
1205,7,415.52,417.77,C' est ta faute dit le petit prince
1206,7,418.17,421.47,je ne te souhaitais point de mal mais tu as voulu que je t' apprivoise
1207,7,422.3,424.15,Bien sûr dit le renard
1208,7,424.97,427.51,Mais tu vas pleurer dit le petit prince
1209,7,428.05,429.99,Bien sûr dit le renard
1210,7,430.86,432.15,Alors tu n' y gagnes rien
1211,7,433.04,436.8,J' y gagne dit le renard à cause de la couleur du blé
1212,7,438.05,440.75,Puis il ajouta «Va revoir les roses
1213,7,441.25,443.51,Tu comprendras que la tienne est unique au monde
1214,7,444.05,447.54,Tu reviendras me dire adieu et je te ferai cadeau d' un secret
1215,7,448.908739,451.17,Le petit prince s' en fut revoir les roses
1216,7,452.27,454.17,«Vous n' êtes pas du tout semblables à ma rose
1217,7,454.41,456.73,vous n' êtes rien encore leur dit -il
1218,7,457.26,458.96,Personne ne vous a apprivoisées
1219,7,459.15,461.02,et vous n' avez apprivoisé personne
1220,7,461.68,463.29,Vous êtes comme était mon renard
1221,7,464.05,466.64,Ce n' était qu' un renard semblable à cent mille autres
1222,7,467.63,468.92,Mais j' en ai fait mon ami
1223,7,469.22,471.538449,et il est maintenant unique au monde
1224,7,472.578847,473.87,Et les roses étaient gênées
1225,7,474.98,478.24,«Vous êtes belles mais vous êtes vides leur dit -il encore
1226,7,478.87,480.28,On ne peut pas mourir pour vous
1227,7,480.91,485.06,Bien sûr ma rose à moi un passant ordinaire croirait qu' elle vous ressemble
1228,7,485.53,488.48,Mais à elle seule elle est plus importante que vous toutes
1229,7,488.81,490.7,puisque c' est elle que j' ai arrosée
1230,7,491.3,493.42,Puisque c' est elle que j' ai mise sous globe
1231,7,494.11,496.57,Puisque c' est elle que j' ai abritée par le paravent
1232,7,497.51,501.93,Puisque c' est elle dont j' ai tué les chenilles sauf les deux ou trois pour les papillons
1233,7,503.01,508.47,Puisque c' est elle que j' ai écoutée se plaindre ou se vanter ou même quelquefois se taire
1234,7,509.26,510.77,Puisque c' est ma rose
1235,7,512.238473,513.74,Et il revint vers le renard
1236,7,514.62,515.97,Adieu dit -il
1237,7,516.66,518.35,Adieu dit le renard
1238,7,518.81,519.9850389999998,Voici mon secret
1239,7,520.421498,521.55,Il est très simple
1240,7,522.07,524.09,on ne voit bien qu' avec le coeur
1241,7,524.65,527.29,L' essentiel est invisible pour les yeux
1242,7,528.18,533.93,L' essentiel est invisible pour les yeux répéta le petit prince afin de se souvenir
1243,7,534.8,539.2,C' est le temps que tu as perdu pour ta rose qui fait ta rose si importante
1244,7,540.59,546.1,C' est le temps que j' ai perdu pour ma rose fit le petit prince afin de se souvenir
1245,7,546.95,550.05,Les hommes ont oublié cette vérité dit le renard
1246,7,550.43,551.88,Mais tu ne dois pas l' oublier
1247,7,552.39,555.74,Tu deviens responsable pour toujours de ce que tu as apprivoisé
1248,7,556.19,557.95,Tu es responsable de ta rose
1249,7,559.32,565.04,Je suis responsable de ma rose répéta le petit prince afin de se souvenir
1250,7,568.64,570.44,bonjour dit le petit prince
1251,7,570.93,572.78,Bonjour dit l' aiguilleur
1252,7,573.54,575.98,Que fais -tu ici dit le petit prince
1253,7,576.62,580.22,Je trie les voyageurs par paquets de mille dit l' aiguilleur
1254,7,580.82,582.75,J' expédie les trains qui les emportent
1255,7,582.83,585.01,tantôt vers la droite tantôt vers la gauche
1256,7,586.04,591.83,Et un rapide illuminé grondant comme le tonnerre fit trembler la cabine d' aiguillage
1257,7,592.9,595.33,«Ils sont bien pressés dit le petit prince
1258,7,595.74,596.62,Que cherchent -ils
1259,7,597.5,601.23,L' homme de la locomotive l' ignore lui même» dit l' aiguilleur
1260,7,601.98,605.9,Et gronda en sens inverse un second rapide illuminé
1261,7,606.78,609.45,«Ils reviennent déjà demanda le petit prince
1262,7,610.09,612.49,Ce ne sont pas les mêmes dit l' aiguilleur
1263,7,612.86,613.83,C' est un échange
1264,7,615.05,616.76,Ils n' étaient pas contents là où ils étaient
1265,7,617.67,620.77,On n' est jamais content là où l' on est» dit l' aiguilleur
1266,7,621.76,624.62,Et gronda le tonnerre d' un troisième rapide illuminé
1267,7,625.66,629.04,«Ils poursuivent les premiers voyageurs demanda le petit prince
1268,7,629.78,632.56,Ils ne poursuivent rien du tout dit l' aiguilleur
1269,7,633.46,635.72,Ils dorment là -dedans ou bien ils bâillent
1270,7,636.13,638.85,Les enfants seuls écrasent leur nez contre les vitres
1271,7,640.12,643.81,Les enfants seuls savent ce qu' ils cherchent fit le petit prince
1272,7,644.61,646.990589,Ils perdent du temps pour une poupée de chiffons
1273,7,647.26972,648.97,et elle devient très importante
1274,7,649.47,651.75,et si on la leur enlève ils pleurent
1275,7,652.74,654.94,Ils ont de la chance» dit l' aiguilleur
1276,8,3.1,5.23,bonjour dit le petit prince
1277,8,5.95,7.63,bonjour dit le marchand
1278,8,8.58,12.59,c' était un marchand de pilules perfectionnées qui apaisent la soif
1279,8,13.26,17.19,on en avale une par semaine et l' on n' éprouve plus le besoin de boire
1280,8,18.09,20.51,pourquoi vends -tu ça dit le petit prince
1281,8,21.16,23.76,c' est une grosse économie de temps dit le marchand
1282,8,24.24,25.86,les experts ont fait des calculs
1283,8,26.42,29.09,on épargne cinquante -trois minutes par semaine
1284,8,30.05,32.41,et que fait -on de ces cinquante -trois minutes
1285,8,33.29,34.52,on en fait ce que l' on veut
