sentence_index,section,onset,offset,word
1015,6,519.273,520.928,as thin as a finger
1016,6,521.386,525.46,but i am more powerful than the finger of a king said the snake
1017,6,526.148,527.528,the little prince smiled
1018,6,528.182,529.7669999999999,you're not very powerful
1019,6,529.7669999999999,532.197,you haven't even got any legs
1020,6,532.197,533.414,you can't even travel
1021,6,534.387,537.57,i can carry you further than a ship said the snake
1022,6,538.239,542.677,he wrapped himself around the little prince's ankle like a golden bracelet
1023,6,543.585,547.818,whoever i touch i send him back to the earth from which he came
1024,6,548.182,552.5740000000001,he continued but you are pure and you come from a star
1025,6,553.442,555.151,the little prince made no reply
1026,6,556.279,560.327,i feel sorry for you so weak on this earth made of granite
1027,6,561.245,565.697,i can help you if someday you become too homesick for your planet
1028,6,565.882,566.861,i can
1029,6,567.85,570.469,i understand very well said the little prince
1030,6,570.893,573.2909999999999,but why do you always speak in riddles
1031,6,574.249,576.613,i solve them all said the snake
1032,6,577.281,578.256,and they were silent
1033,6,579.32,583.129,the little prince crossed the desert and met only with one flower
1034,6,583.573,585.508,a flower with three petals
1035,6,585.508,587.891,a nondescript flower belonging to no one
1036,6,588.674,590.503,good morning said the little prince
1037,6,591.0319999999999,592.631,good morning said the flower
1038,6,593.375,596.133,where are the men asked the little prince politely
1039,6,596.946,599.2959999999999,the flower had once seen a caravan passing
1040,6,599.83,603.198,men i think there exists six or seven of them
1041,6,603.497,604.6519999999999,i saw them years ago
1042,6,604.846,606.486,but you never know where to find them
1043,6,606.825,608.7719999999999,they are blown here and there by the wind
1044,6,609.11,610.48,they lack roots
1045,6,610.48,612.383,it makes things very difficult for them
1046,6,613.365,615.009,goodbye said the little prince
1047,6,615.4730000000001,616.977,goodbye said the flower
1048,6,618.156,620.306,the little prince climbed a high mountain
1049,6,620.989,625.7080000000001,the only mountains he'd ever known were the three volcanoes that came up to his knees
1050,6,626.107,628.766,and he used the extinct volcano as a footstool
1051,6,629.8480000000001,637.145,from a mountain as high as this one he said to himself i'll be able to see the entire planet all at once and all the people
1052,6,638.028,640.776,but he saw nothing but sharp needles of rock
1053,6,641.739,643.788,good morning he said courteously
1054,6,644.2869999999999,644.9119999999999,good morning
1055,6,644.9119999999999,645.552,good morning
1056,6,645.552,647.515,good morning answered the echo
1057,6,648.303,650.342,who are you said the little prince
1058,6,650.866,651.451,who are you
1059,6,651.451,652.161,who are you
1060,6,652.161,654.183,who are you answered the echo
1061,6,654.9069999999999,655.972,be my friends
1062,6,655.972,657.6160000000001,i'm all alone he said
1063,6,658.105,658.94,i'm all alone
1064,6,658.94,659.8439999999999,all alone
1065,6,660.039,661.928,all alone answered the echo
1066,6,662.95,664.953,what a funny planet he thought
1067,6,665.4119999999999,668.57,it's all dry and all jagged and all barren
1068,6,669.1289999999999,671.0039999999999,and the people have no imagination
1069,6,671.313,673.367,they repeat whatever you say to them
1070,6,674.2,675.825,on my planet i had a flower
1071,6,676.1039999999999,678.003,she was always the first to speak
1072,7,0.045,6.164,but it happened that the little prince having walked for a long time through the sands rocks and snow
1073,7,6.164,8.421,at last came across a road
1074,7,8.905,11.484000000000002,and all roads lead to the dwellings of men
1075,7,12.527,13.871,good morning he said
1076,7,14.39,16.214000000000002,it was a garden covered in roses
1077,7,16.793,23.026,good morning said the roses good morning good morning good morning
1078,7,24.628,26.157,the little prince gazed at them
1079,7,26.716,28.73,they all looked just like his flower
1080,7,29.528,31.677,who are you he asked them stunned
1081,7,32.271,38.916,we're roses the roses said we're roses we're roses we're roses
1082,7,40.138000000000005,44.675,oh said the little prince and he suddenly felt very unhappy
1083,7,45.473,50.017,his flower had told him that she was the only one of her kind in the universe
1084,7,50.29,54.861,and here were five thousand of them all alike in one single garden
1085,7,55.749,59.516000000000005,she'd be very upset he said to himself if she saw this
1086,7,60.115,64.292,she'd cough and cough and pretend to die to avoid being laughed at
1087,7,64.861,69.075,and i'd have to pretend to nurse her back to life to humble myself also
1088,7,69.075,72.433,because if i didn't she really would allow herself to die
1089,7,73.361,78.518,then he said to himself i thought i was rich with a flower that was one of a kind
1090,7,78.957,81.077,and all i have is a common rose
1091,7,81.67,84.825,that and my three volcanoes that come up to my knees
1092,7,84.825,87.133,one which is perhaps forever extinct
1093,7,87.816,90.05,that doesn't make me a very great prince
1094,7,91.033,93.502,and lying in the grass he started to cry
1095,7,94.73,96.644,it was then that the fox appeared
1096,7,97.288,98.852,good morning said the fox
1097,7,99.67,102.558,good morning responded the little prince politely
1098,7,102.887,105.042,who then turned around but saw nothing
1099,7,105.615,108.568,i'm right here the voice said under the apple tree
1100,7,109.541,111.53,who are you asked the little prince
1101,7,111.959,112.889,you're very pretty
1102,7,113.672,115.435,i'm a fox the fox said
1103,7,116.213,118.673,come and play with me proposed the little prince
1104,7,118.673,120.176,i'm so unhappy
1105,7,120.83,122.584,i can't play with you said the fox
1106,7,122.898,123.718,i'm not tamed
1107,7,124.471,126.804,oh i'm sorry said the little prince
1108,7,127.388,131.106,but after some thought he added what does that mean tame
1109,7,131.799,133.528,you aren't from here said the fox
1110,7,134.121,135.466,what is it that you're looking for
1111,7,136.29399999999998,138.588,i'm looking for men said the little prince
1112,7,138.787,140.64600000000002,what does tame mean
1113,7,141.459,142.928,men said the fox
1114,7,143.252,144.097,they have guns
1115,7,144.097,144.872,and they hunt
1116,7,145.39,146.3,it's very bothersome
1117,7,146.904,148.648,they also raise chickens
1118,7,148.942,150.037,it's their sole interest
1119,7,150.491,151.87,are you looking for chickens
1120,7,152.384,154.00799999999998,no said the little prince
1121,7,154.217,155.737,i'm looking for friends
1122,7,155.966,157.411,what does tame mean
1123,7,158.174,161.297,it's something that's too often forgotten said the fox
1124,7,161.491,163.885,it means to establish bonds
1125,7,164.578,165.868,to establish bonds
1126,7,166.332,167.87599999999998,that's right said the fox
1127,7,168.18,173.06,to me you're still only a little boy just like a hundred thousand other little boys
1128,7,173.06,175.957,and i don't need you and you don't need me either
1129,7,176.58,180.344,to you i'm only a fox just like a hundred thousand other foxes
1130,7,181.022,183.491,but if you tame me we'll need each other
1131,7,184.029,186.973,to me you'll be unique in the entire world
1132,7,187.377,189.986,to you i'll be unique in the entire world
1133,7,190.894,193.533,i'm beginning to understand said the little prince
1134,7,194.156,195.401,there's a flower
1135,7,195.401,196.695,i think she's tamed me
1136,7,197.443,199.122,it's possible said the fox
1137,7,199.421,201.9,on earth you see all kinds of things
1138,7,202.539,205.427,oh but she's not on earth said the little prince
1139,7,206.126,207.77,the fox seemed very intrigued
1140,7,208.24400000000003,209.289,on another planet
1141,7,209.852,210.282,yes
1142,7,211.205,213.145,are there hunters on that planet
1143,7,213.828,214.238,no
1144,7,214.971,216.081,that's interesting
1145,7,216.859,218.218,and chickens
1146,7,218.892,219.292,no
1147,7,220.623,222.862,nothing's perfect sighed the fox
1148,7,223.665,225.49,but the fox came back to his idea
1149,7,226.707,228.402,my life is very monotonous
1150,7,228.821,229.785,i hunt chickens
1151,7,230.01,230.74,men hunt me
1152,7,231.428,233.197,all the chickens look alike and
1153,7,233.197,234.371,all the men look alike
1154,7,234.784,235.915,so i get a bit bored
1155,7,236.474,240.442,but if you tame me it would bring some sunlight into my life
1156,7,240.866,244.074,i'd come to know a sound of footsteps unlike any other
1157,7,244.623,251.06,other footsteps send me hurrying back underground yours would call me out of my burrow like music
1158,7,251.364,254.352,and then look you see the wheat fields down there
1159,7,254.896,255.806,i don't eat bread
1160,7,256.2,257.459,wheat is of no use to me
1161,7,258.013,259.573,the wheat fields mean nothing to me
1162,7,259.91200000000003,260.812,and that's sad
1163,7,261.54,263.559,but your hair is the colour of gold
1164,7,263.814,266.308,so it'll be wonderful when you've tamed me
1165,7,266.737,268.346,the wheat which is golden
1166,7,268.655,269.71,will remind me of you
1167,7,270.154,273.393,and i'll love the sound of the wind blowing through the wheat
1168,7,274.675,278.499,the fox went silent and gazed at the little prince for a long time
1169,7,279.232,281.74,please tame me he said
1170,7,282.678,285.092,i really want to the little prince replied
1171,7,285.092,287.115,but i don't have much time
1172,7,287.619,288.934,i have friends to discover
1173,7,288.934,290.60400000000004,and many things to understand
1174,7,291.611,295.895,one only understands the things that one tames said the fox
1175,7,296.23900000000003,299.323,men no longer have the time to get to know anything
1176,7,299.827,301.886,they buy things ready made in the shops
1177,7,302.469,306.873,but as there aren't any shops that sell friends men no longer have any friends
1178,7,307.671,309.815,if you want a friend tame me
1179,7,311.002,313.275,what should i do asked the little prince
1180,7,314.178,316.921,you have to be very patient replied the fox
1181,7,317.355,321.414,first you'll sit down a little way away from me like this in the grass
1182,7,321.813,324.077,i'll watch you out of the corner of my eye
1183,7,324.266,325.466,and you won't say anything
1184,7,325.97900000000004,328.069,words are a source of misunderstandings
1185,7,328.55800000000005,331.686,but every day you'll be able to sit a little closer
1186,7,333.028,335.00199999999995,the next day the little prince came back
1187,7,335.915,339.838,it would've been better to come back at the same time of day said the fox
1188,7,340.167,346.10400000000004,if you come for example at four o'clock in the afternoon from three o'clock i'd start to feel happy
1189,7,346.423,349.847,as the time got nearer i'd feel happier and happier
1190,7,350.156,353.85,already by four o'clock i'd be jumping about and getting restless
1191,7,354.164,356.838,i'd come to learn the price of happiness
1192,7,357.506,362.454,but if you come at just any time i'd never know at what time my heart should be ready to greet you
1193,7,362.9330000000001,364.378,we must observe the rites
1194,7,365.34,367.499,what's a rite asked the little prince
1195,7,368.557,372.06,they are also something too often forgotten said the fox
1196,7,372.733,378.081,they are what make one day different from other days one hour different from other hours
1197,7,378.445,381.344,there's a rite for example among my hunters
1198,7,381.828,384.777,on thursdays they dance with the girls of the village
1199,7,385.226,387.29,so thursday is a wonderful day
1200,7,387.724,390.144,i can go for a walk as far as the vineyards
1201,7,390.483,396.389,if the hunters danced on just any day all the days would be alike and i'd never have any rest
1202,7,397.597,399.821,so the little prince tamed the fox
1203,7,400.295,404.806,and when the time to leave drew near oh said the fox
1204,7,405.036,405.85,i'll cry
1205,7,406.579,409.024,it's your fault said the little prince
1206,7,409.024,412.726,i never wished you any harm but you wanted me to tame you
1207,7,413.344,414.98800000000006,i know said the fox
1208,7,415.667,418.091,but you're going to cry said the little prince
1209,7,418.849,420.577,i know said the fox
1210,7,421.011,423.591,so all this has done you no good at all
1211,7,424.319,428.771,it has done me good said the fox because of the colour of the wheat
1212,7,429.703,432.931,and then he added go and see the roses again
1213,7,433.455,436.784,you'll understand that yours is unique in the entire world
1214,7,437.4330000000001,441.8,then come back to say goodbye to me and i'll make you a present of a secret
1215,7,443.432,445.916,the little prince went away to see the roses again
1216,7,446.929,448.644,you aren't like my rose at all
1217,7,448.98800000000006,451.017,you are nothing yet he told them
1218,7,451.306,452.761,no one has tamed you
1219,7,452.761,454.42,and you haven't tamed anyone
1220,7,454.745,456.579,you're like my fox used to be
1221,7,457.137,460.447,he was only a fox just like a hundred thousand others
1222,7,460.89,462.235,but i've made him my friend
1223,7,462.235,465.474,and now he's unique in the entire world
1224,7,466.317,468.262,and the roses were very embarrassed
1225,7,469.03,472.268,you are beautiful but you are empty he went on
1226,7,472.652,474.301,one could not die for you
1227,7,475.164,479.128,of course an ordinary passer by would think that my rose looked just like you
1228,7,479.647,482.606,but she alone is more important than all of you
1229,7,483.115,485.14,because it's her that i watered
1230,7,485.14,487.529,because it's her that i put under the glass dome
1231,7,488.012,490.532,because it's her that i sheltered behind the screen
1232,7,490.841,496.23800000000006,because it's for her that i killed the caterpillars except two or three to become butterflies
1233,7,496.846,502.13,because it's her that i listened to grumble or boast or even sometimes when she said nothing
1234,7,502.698,504.283,because she's my rose
1235,7,505.251,506.7,and he went back to the fox
1236,7,507.528,508.967,goodbye he said
1237,7,509.745,511.338,goodbye said the fox
1238,7,512.012,513.076,here's my secret
1239,7,513.41,514.295,it's very simple
1240,7,515.382,517.846,one only sees clearly with the heart
1241,7,518.45,521.0790000000001,what is essential is invisible to the eye
1242,7,522.0169999999999,527.005,what is essential is invisible to the eye repeated the little prince so as to remember
1243,7,528.0880000000001,533.13,it is the time you have wasted on your rose that makes your rose so important
1244,7,534.018,538.857,it is the time that i have wasted on my rose said the little prince so as to remember
1245,7,539.839,542.7769999999999,the men have forgotten this truth said the fox
1246,7,543.316,544.99,but you must not forget it
1247,7,545.669,549.168,you become forever responsible for that which you have tamed
1248,7,549.7959999999999,552.031,you are responsible for your rose
1249,7,552.844,557.262,i am responsible for my rose repeated the little prince so as to remember
1250,7,558.456,560.32,good morning said the little prince
1251,7,560.919,562.993,good morning said the railway switchman
1252,7,563.881,566.105,what do you do here the little prince asked
1253,7,566.763,570.056,i sort travelers in packs of a thousand said the switchman
1254,7,570.575,572.484,i dispatch the trains that carry them
1255,7,572.679,574.763,sometimes to the right sometimes to the left
1256,7,575.496,580.939,and a brilliantly lit express train rumbling like thunder shook the switchman's cabin
1257,7,581.807,584.486,they really are in a hurry said the little prince
1258,7,585.19,586.5840000000001,what is it that they're looking for
1259,7,587.288,590.776,not even the locomotive engineer knows that said the switchman
1260,7,591.514,595.683,a second brilliantly lit express thundered by in the opposite direction
1261,7,596.526,599.014,are they back already asked the little prince
1262,7,599.568,601.797,these aren't the same ones said the switchman
1263,7,602.156,603.211,it's an exchange
1264,7,603.964,605.494,weren't they happy where they were
1265,7,606.2819999999999,609.011,no one is ever happy where they are said the switchman
1266,7,609.884,612.648,a third brilliantly lit express thundered by
1267,7,613.536,617.114,are they chasing after the first travelers asked the little prince
1268,7,617.8380000000001,620.786,they aren't chasing after anything at all said the switchman
1269,7,621.12,623.814,they're asleep in there or if not they're yawning
1270,7,624.363,627.682,only the children are squashing their noses up against the windows
1271,7,628.56,631.794,only the children know what they're after said the little prince
1272,7,632.0930000000001,634.248,they waste their time with a rag doll
1273,7,634.248,636.411,and it becomes very important to them
1274,7,636.905,639.344,and if someone takes it away from them they cry
1275,7,640.1030000000001,641.896,they're lucky said the switchman
1276,8,0.015,1.874,good morning said the little prince
1277,8,2.592,4.212,good morning said the merchant
1278,8,4.955,9.158,this was a merchant who sold pills that had been created to quench thirst
1279,8,9.562,13.701,you could take one pill a week and you no longer felt the need to drink anything
1280,8,14.554,17.323,why are you selling those asked the little prince
1281,8,17.826,20.39,it's a big time saver said the merchant
1282,8,20.39,22.239,experts have done calculations
1283,8,22.563,24.542,you save fifty three minutes per week
1284,8,25.515,27.744,and what do i do with the fifty three minutes
1285,8,28.402,29.762,you can do anything you like with them
1286,8,30.904,40.239,myself the little prince said to himself if i had fifty three minutes to spend as i liked i'd walk very slowly toward a spring of fresh water
1287,8,41.394,44.558,we were at the eighth day since my accident in the desert
1288,8,44.818000000000005,49.411,and i'd listened to the story of the merchant as i drank the last drop of my water supply
1289,8,50.758,55.391000000000005,ah i said to the little prince these memories of yours are very charming
1290,8,55.795,58.03,but i haven't managed to repair my plane yet
1291,8,58.523,59.828,i have nothing left to drink
1292,8,60.372,64.99,and i too would be happy if i could walk slowly towards a spring of fresh water
1293,8,66.068,68.247,my friend the fox he said to me
1294,8,68.81,72.914,my dear fellow our situation has nothing to do with the fox anymore
1295,8,73.612,74.237,why not
1296,8,74.915,76.575,because we will die of thirst
1297,8,77.358,78.82300000000001,he didn't follow my reasoning
1298,8,78.82300000000001,83.715,and he answered me it's nice to have had a friend even if you're about to die
1299,8,84.46799999999999,87.541,myself i'm glad to have had a fox as a friend
1300,8,88.454,91.054,he never considers the danger i said to myself
1301,8,91.567,93.422,he's never been hungry or thirsty
1302,8,93.816,95.696,a little sunshine is all he needs
1303,8,96.489,98.633,but he looked at me and replied to my thought
1304,8,99.152,100.222,i'm also thirsty
1305,8,100.696,101.671,let's look for a well
1306,8,102.624,104.393,i made a gesture of weariness
1307,8,104.633,108.656,it's absurd to look for a well at random in the immensity of the desert
1308,8,109.459,111.039,but we started walking anyway
1309,8,112.496,115.69,when we had walked for hours in silence night fell
1310,8,115.919,117.604,and the stars began to come out
1311,8,118.058,121.946,i saw them as if in a dream as my thirst had made me feverish
1312,8,122.869,125.419,the little prince's words danced in my memory
1313,8,126.032,128.421,so you're also thirsty i asked him
1314,8,129.06,130.784,but he didn't reply to my question
1315,8,131.138,134.86,he said simply water can be good for the heart too
1316,8,135.813,137.583,i didn't understand his answer
1317,8,137.817,138.822,but i said nothing
1318,8,139.346,141.465,i knew better than to press my questions
1319,8,142.283,142.963,he was tired
1320,8,143.412,144.142,he sat down
1321,8,144.805,146.035,i sat down beside him
1322,8,146.888,148.91299999999998,and after a silence he spoke again
1323,8,150.18,153.499,the stars are beautiful because of a flower that can't be seen
1324,8,154.297,156.08,i replied that's true
1325,8,156.783,161.471,and i looked without saying anything at the folds of sand in the moonlight
1326,8,162.394,165.187,the desert is beautiful the little prince added
1327,8,166.03,166.82,and it was true
1328,8,167.174,168.683,i have always loved the desert
1329,8,169.581,171.15099999999998,you sit down on a sand dune
1330,8,171.52,172.33,you see nothing
1331,8,172.80900000000003,177.861,you hear nothing and yet something radiates forth in the silence
1332,8,179.088,184.909,what makes the desert beautiful said the little prince is that somewhere it hides a well
1333,8,186.486,191.26,i was surprised to suddenly understand this mysterious radiation of the sands
1334,8,192.407,198.4,when i was a little boy i lived in an old house and legend told that a treasure was buried there
1335,8,198.824,201.508,of course no one had ever been able to find it
1336,8,202.017,204.181,or perhaps no one had even looked for it
1337,8,204.69,207.653,but it cast an enchantment over that house
1338,8,208.107,211.521,my home was hiding a secret in the depths of its heart
1339,8,212.36900000000003,214.398,yes i said to the little prince
1340,8,215.181,220.673,whether the house the stars or the desert what gives them their beauty is something invisible
1341,8,221.765,224.784,i'm glad he said that you agree with my fox
1342,8,226.36,229.575,as the little prince fell asleep i took him in my arms
1343,8,229.575,230.954,and set out walking again
1344,8,231.657,233.141,i felt deeply moved
1345,8,233.615,237.349,it seemed to me that i was carrying a very fragile treasure
1346,8,237.823,241.582,it even seemed to me that there was nothing more fragile on earth
1347,8,242.784,249.596,i looked in the moonlight at his pale forehead his closed eyes his locks of hair that trembled in the wind
1348,8,250.095,254.088,and i said to myself what i see here is only a shell
1349,8,254.701,256.986,that which is most important is invisible
1350,8,258.208,269.097,as his slightly parted lips gave way to a half smile i continued what i find so deeply moving about this little sleeping prince is his devotion to a flower
1351,8,269.94,275.043,it's the image of a rose that shines in him like the flame of a lamp even when he's sleeping
1352,8,275.961,278.626,and i came to think of him as even more fragile
1353,8,279.953,281.747,one has to look after lamps
1354,8,282.116,283.995,a gust of wind can put them out
1355,8,284.779,288.452,and continuing to walk i found the well at daybreak
1356,8,289.676,296.232,men said the little prince stuff themselves into express trains but they don't know what they're looking for
1357,8,296.541,298.796,so they rush about and go in circles
1358,8,299.43,301.78700000000003,and he added it's not worth it
1359,8,303.369,306.728,the well we had reached wasn't like the other wells of the sahara
1360,8,307.476,310.96,the wells of the sahara are mere holes dug in the sand
1361,8,311.305,313.398,this one looked like a village well
1362,8,314.027,315.487,but there was no village there
1363,8,315.965,317.185,and i thought i was dreaming
1364,8,318.158,320.482,it's strange i said to the little prince
1365,8,320.896,324.349,everything's been prepared the pulley the bucket and the rope
1366,8,324.843,328.18,he laughed took the rope and put the pulley to work
1367,8,328.74800000000005,333.337,and the pulley moaned like an old weathervane when there has long been no wind
1368,8,334.165,336.369,can you hear that said the little prince
1369,8,336.658,338.023,we've woken up the well
1370,8,338.023,338.88699999999994,and it's singing
1371,8,339.73,341.76,i didn't want him to tire himself out
1372,8,342.293,343.63800000000003,let me do it i said
1373,8,343.962,344.952,it's too heavy for you
1374,8,345.974,348.849,i hoisted the bucket slowly to the edge of the well
1375,8,348.849,350.673,and set it down good and level
1376,8,351.276,354.171,the song of the pulley continued in my ears
1377,8,354.171,358.064,and in the still trembling water i could see the sunlight shimmer
1378,8,359.041,361.67,i'm thirsty for this water said the little prince
1379,8,362.189,363.259,give me some to drink
1380,8,364.221,366.441,and i knew then what he'd been looking for
1381,8,367.134,369.193,i raised the bucket to his lips
1382,8,369.537,371.661,he drank his eyes closed
1383,8,372.015,375.134,it was as sweet as some special festival treat
1384,8,376.007,379.806,this water was something very different from ordinary nourishment
1385,8,380.3,382.53,it was born of the walk under the stars
1386,8,382.799,385.787,of the song of the pulley of the effort of my arms
1387,8,386.331,388.734,it was good for the heart like a present
1388,8,389.548,401.231,when i was a little boy the lights of the christmas tree the music of the midnight mass the tenderness in the smiles produced in a similar way the radiance of the gift that i received
1389,8,402.453,408.361,the men where you live said the little prince grow five thousand roses in a single garden
1390,8,408.859,411.064,and they don't find what they're looking for in it
1391,8,411.782,413.611,they don't find it i replied
1392,8,414.199,419.686,and yet what they're looking for could be found in a single rose or in a little water
1393,8,420.525,421.934,that's true i said
1394,8,422.762,424.061,and the little prince added
1395,8,424.68,426.005,but the eyes are blind
1396,8,426.289,427.923,you have to search with the heart
1397,8,429.29,430.44,i had drunk the water
1398,8,430.968,432.068,i breathed easily
1399,8,432.717,435.281,the sand at sunrise is the color of honey
1400,8,435.82,438.949,this honey color was also making me feel good
1401,8,439.767,442.676,why then did i have to have this sense of grief
1402,8,443.828,449.56,you have to keep your promise said the little prince softly who had again sat down beside me
1403,8,450.6880000000001,451.4380000000001,what promise
1404,8,452.051,454.235,you know a muzzle for my sheep
1405,8,455.038,456.757,i'm responsible for this flower
1406,8,458.129,460.223,i took my sketches out of my pocket
1407,8,460.687,466.823,the little prince saw them and laughed as he said your baobabs they look a bit like cabbages
1408,8,467.477,470.719,oh and i'd been so proud of my baobabs
1409,8,471.542,476.285,your fox his ears they look a bit like horns and they're too long
1410,8,476.918,478.203,and then he laughed again
1411,8,478.931,480.766,you aren't being fair my little fellow
1412,8,481.17,485.518,i don't know how to draw anything except boa constrictors closed and open
1413,8,486.441,488.34,oh it'll be ok he said
1414,8,488.649,489.784,children understand
1415,8,490.881,493.131,so i made a pencil sketch of a muzzle
1416,8,493.589,496.344,and i felt a pang in my heart as i gave it to him
1417,8,497.361,499.281,you have plans that i don't know about
1418,8,500.184,501.353,but he didn't respond
1419,8,501.907,508.156,he said to me you know my descent to earth tomorrow will be its anniversary
1420,8,509.358,511.343,then after a silence he went on
1421,8,512.231,513.966,i came down very near here
1422,8,514.784,515.564,and he blushed
1423,8,516.646,521.795,and once again without understanding why i felt a peculiar sense of sorrow
1424,8,522.573,524.7669999999999,one question occurred to me however
1425,8,525.58,535.556,so it wasn't by chance that the morning i first met you a week ago you were out walking like that all alone a thousand miles from any inhabited region
1426,8,536.284,538.448,you were going back to the place where you landed
1427,8,539.5459999999999,541.2,the little prince blushed again
1428,8,541.749,545.9209999999999,and i added hesitantly perhaps because of the anniversary
1429,8,547.2180000000001,549.188,the little prince blushed once more
1430,8,549.752,553.96,he never answered questions but when you blush that means yes
1431,8,553.96,554.509,doesn't it
1432,8,555.566,556.9209999999999,oh i said to him
1433,8,557.385,558.08,i'm worried
1434,8,558.524,561.211,but he responded now you must work
1435,8,561.83,563.365,you must go back to your engine
1436,8,563.808,564.9780000000001,i will wait for you here
1437,8,565.382,566.722,come back tomorrow evening
1438,8,567.71,568.994,but i wasn't reassured
1439,8,569.653,570.977,i remembered the fox
1440,8,571.65,575.724,you run the risk of weeping a little if you allow yourself to be tamed
1441,9,0.39,4.553999999999999,there was next to the well the ruin of an old stone wall
1442,9,5.462000000000001,11.699000000000002,when i came back from my work the next evening i saw from a distance my little prince sitting on top of it
1443,9,12.023,13.418,his feet hanging down
1444,9,14.061,15.251,and i heard him say
1445,9,15.77,16.555,don't you remember
1446,9,16.555,18.968,then this isn't the exact spot
1447,9,19.721,23.519,another voice must have answered him because he replied yes
1448,9,23.519,27.177,yes it's the right day but this isn't the right place
1449,9,28.409,30.389,i continued my walk toward the wall
1450,9,30.983,33.648,i still didn't see or hear anyone yet
1451,9,33.648,36.584,the little prince replied again that's right
1452,9,36.928,39.073,you'll see where my tracks begin in the sand
1453,9,39.472,41.256,you just have to wait there for me
1454,9,41.59,42.675,i'll be there tonight
1455,9,43.703,47.212,i was twenty meters from the wall and i still saw nothing
1456,9,48.005,50.344,the little prince spoke again after a pause
1457,9,51.037,52.412,do you have good poison
1458,9,53.115,55.44,are you sure you won't make me suffer too long
1459,9,56.347,61.268,i froze my heart skipped a beat but i still didn't understand
1460,9,62.266000000000005,64.0,now go away he said
1461,9,64.469,65.844,i want to come down from here
1462,9,67.021,69.616,i then lowered my eyes to the foot of the wall
1463,9,69.915,70.939,and i leapt up
1464,9,71.403,75.69800000000001,right there facing the little prince was one of those yellow snakes
1465,9,75.69800000000001,78.311,that can kill you in thirty seconds flat
1466,9,78.945,84.77600000000001,even as i dug around in my pocket to take out my revolver i made a running step back
1467,9,85.55,92.757,but at the noise i made the snake let himself flow easily across the sand like the dying spray of a fountain
1468,9,93.275,98.268,and in no apparent hurry slipped between the stones with a light metallic sound
1469,9,99.136,103.18,i reached the wall just in time to catch my little fellow in my arms
1470,9,103.365,104.504,who was white as snow
1471,9,105.297,106.197,what's going on here
1472,9,106.397,108.181,why are you talking with snakes
1473,9,109.149,111.863,i'd loosened the golden muffler that he always wore
1474,9,112.337,113.812,i'd moistened his temples
1475,9,113.812,114.762,and had him drink
1476,9,115.151,118.099,and now i didn't dare ask him anything more
1477,9,118.932,120.177,he looked at me gravely
1478,9,120.177,121.871,and put his arms around my neck
1479,9,122.43,126.873,i felt his heart beat like the heart of a dying bird when shot with a rifle
1480,9,127.487,131.27,he said to me i'm glad that you've found what was wrong with your engine
1481,9,131.738,133.44799999999998,now you'll be able to go back home
1482,9,134.121,134.841,how did you know
1483,9,135.56,140.033,i was just coming to tell him that against all odds my work had been successful
1484,9,140.866,146.09799999999998,he made no answer to my question but he added i'm also going back home today
1485,9,146.916,149.754,then he said sadly it's a lot further
1486,9,150.178,151.593,it's much more difficult
1487,9,152.855,156.374,i felt very clearly that something extraordinary was happening
1488,9,157.122,160.167,i held him tightly in my arms like a small child
1489,9,160.431,163.875,and yet it seemed to me that he was plummeting down into an abyss
1490,9,164.34900000000002,166.388,and that i could do nothing to restrain him
1491,9,167.58599999999998,170.705,he had a serious look as if lost far away
1492,9,171.637,176.479,i have your sheep and i have the box for the sheep and i have the muzzle
1493,9,177.247,178.611,and he smiled sadly
1494,9,179.734,181.21400000000003,i waited a long while
1495,9,181.807,184.417,i could feel that he was reviving little by little
1496,9,185.28,187.134,my little fellow i said to him
1497,9,187.628,188.442,you're afraid
1498,9,189.32,190.055,he was afraid
1499,9,190.055,190.61,of course
1500,9,191.084,192.353,but he laughed softly
1501,9,193.127,194.986,i'll be much more afraid this evening
1502,9,195.989,200.513,again i felt myself frozen by the sense of something irreparable
1503,9,201.356,205.919,and i knew that i couldn't bear the idea of never hearing that laughter again
1504,9,206.867,210.515,for me it was like a spring of fresh water in the desert
1505,9,211.638,213.186,little fellow i said
1506,9,213.74,215.31,i want to hear you laugh again
1507,9,216.223,219.236,but he said to me tonight it'll be a year
1508,9,219.819,223.918,my star will be right above the spot where i came down to earth a year ago
1509,9,225.03,225.735,little fellow
1510,9,226.194,231.072,is this all a bad dream this business with the snake and the meeting place and the star
1511,9,231.995,233.53,but he didn't answer my question
1512,9,234.442,238.329,he said to me that which is important can't be seen
1513,9,239.137,239.567,i know
1514,9,240.47,241.765,it's like with the flower
1515,9,242.288,246.961,if you love a flower that's on a star it's sweet to look at the sky at night
1516,9,247.54,249.644,all the stars are covered with flowers
1517,9,250.502,250.923,i know
1518,9,251.756,252.99,it's like with the water
1519,9,253.324,257.932,the water you gave me to drink was like music because of the pulley and the rope
1520,9,258.451,259.161,you remember
1521,9,259.724,260.35400000000004,it was good
1522,9,261.347,261.807,i know
1523,9,262.85900000000004,264.574,at night you'll look at the stars
1524,9,264.903,269.816,where i live everything is too small for me to point out to you where my star is
1525,9,270.295,271.454,it's better like that
1526,9,271.843,274.927,my star will be for you just one of the stars
1527,9,275.446,277.68,so you'll love to look at all of the stars
1528,9,278.124,279.409,they'll all be your friends
